,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
75206,2018,Q3,Fraser,Burnaby Hospital,Examination Under Anaesthetic,3,7,6.3,16.2,18_Q3
75207,2018,Q3,Fraser,Burnaby Hospital,Excision Lesion/Tumour,3,10,4.6,37.0,18_Q3
75208,2018,Q3,Fraser,Burnaby Hospital,Fallopian Tube/Ovarian Surgery,27,25,12.7,32.4,18_Q3
75209,2018,Q3,Fraser,Burnaby Hospital,Fistula Repair - Non Vascular,18,8,3.3,13.1,18_Q3
75210,2018,Q3,Fraser,Burnaby Hospital,Foot/Ankle Surgery,5,5,8.9,10.8,18_Q3
75211,2018,Q3,Fraser,Burnaby Hospital,Fracture Repair,3,7,6.4,12.7,18_Q3
75212,2018,Q3,Fraser,Burnaby Hospital,Hand/Wrist Surgery,53,46,9.4,25.3,18_Q3
75213,2018,Q3,Fraser,Burnaby Hospital,Hernia Repair - Abdominal,150,93,7.1,24.3,18_Q3
75214,2018,Q3,Fraser,Burnaby Hospital,Hip Replacement,140,96,16.3,25.1,18_Q3
75215,2018,Q3,Fraser,Burnaby Hospital,Kidney/Bladder Stone Removal,3,5,4.9,7.9,18_Q3
75216,2018,Q3,Fraser,Burnaby Hospital,Knee - ACL Repair,15,14,11.9,26.0,18_Q3
75217,2018,Q3,Fraser,Burnaby Hospital,Knee Arthroscopy,15,34,7.6,16.8,18_Q3
75218,2018,Q3,Fraser,Burnaby Hospital,Knee Replacement,185,148,12.6,21.3,18_Q3
75219,2018,Q3,Fraser,Burnaby Hospital,Lens & Vitreous (non-cataract) Surgery,18,17,4.6,29.5,18_Q3
75220,2018,Q3,Fraser,Burnaby Hospital,Male Reproductive Surgery,6,12,2.9,8.7,18_Q3
75221,2018,Q3,Fraser,Burnaby Hospital,Mastectomy,3,11,2.1,3.6,18_Q3
75222,2018,Q3,Fraser,Burnaby Hospital,Nasal Surgery,159,75,12.7,34.4,18_Q3
75223,2018,Q3,Fraser,Burnaby Hospital,Other Eye Surgery,129,68,6.1,22.0,18_Q3
75224,2018,Q3,Fraser,Burnaby Hospital,Other Joint Reconstruction,9,10,8.1,12.8,18_Q3
75225,2018,Q3,Fraser,Burnaby Hospital,Other Orthopaedic Surgery,23,33,6.7,12.0,18_Q3
75226,2018,Q3,Fraser,Burnaby Hospital,Other Urology Surgery,30,67,5.1,14.1,18_Q3
75227,2018,Q3,Fraser,Burnaby Hospital,Prostate Surgery,62,69,7.4,22.0,18_Q3
75228,2018,Q3,Fraser,Burnaby Hospital,Rectal Surgery,8,12,10.4,25.4,18_Q3
75229,2018,Q3,Fraser,Burnaby Hospital,Shoulder Surgery,49,26,7.5,18.8,18_Q3
75230,2018,Q3,Fraser,Burnaby Hospital,Sinus Surgery,172,92,12.9,36.3,18_Q3
75231,2018,Q3,Fraser,Burnaby Hospital,Skin Surgery,14,8,18.8,31.9,18_Q3
75232,2018,Q3,Fraser,Burnaby Hospital,Skin Tumour Removal,20,23,7.9,16.9,18_Q3
75233,2018,Q3,Fraser,Burnaby Hospital,Tendon Surgery,3,5,11.0,30.1,18_Q3
75234,2018,Q3,Fraser,Burnaby Hospital,Tonsillectomy/Adenoidectomy,33,33,6.1,19.3,18_Q3
75235,2018,Q3,Fraser,Burnaby Hospital,Uterine Surgery,69,70,11.1,23.2,18_Q3
75236,2018,Q3,Fraser,Burnaby Hospital,Vaginal Repair,3,7,14.0,24.4,18_Q3
75237,2018,Q3,Fraser,Chilliwack General Hospital,All Other Procedures,8,17,5.1,14.5,18_Q3
75239,2018,Q3,Fraser,Chilliwack General Hospital,Biopsy in OR,3,8,2.8,9.2,18_Q3
75240,2018,Q3,Fraser,Chilliwack General Hospital,Bladder Surgery,27,24,4.2,28.1,18_Q3
75241,2018,Q3,Fraser,Chilliwack General Hospital,Bowel Resection,5,13,3.0,5.0,18_Q3
75242,2018,Q3,Fraser,Chilliwack General Hospital,Breast Biopsy,6,27,2.1,8.0,18_Q3
75243,2018,Q3,Fraser,Chilliwack General Hospital,Cataract Surgery,1732,1325,11.1,25.9,18_Q3
75244,2018,Q3,Fraser,Chilliwack General Hospital,Cholecystectomy,31,36,6.6,15.8,18_Q3
75245,2018,Q3,Fraser,Chilliwack General Hospital,D&C and Related Surgery,37,34,7.0,26.4,18_Q3
75246,2018,Q3,Fraser,Chilliwack General Hospital,Dental Surgery,23,8,25.3,25.7,18_Q3
75247,2018,Q3,Fraser,Chilliwack General Hospital,Examination Under Anaesthetic,8,8,6.0,21.6,18_Q3
75248,2018,Q3,Fraser,Chilliwack General Hospital,Excision Lesion/Tumour,14,6,4.4,36.0,18_Q3
75249,2018,Q3,Fraser,Chilliwack General Hospital,Fallopian Tube/Ovarian Surgery,38,27,13.7,27.8,18_Q3
75250,2018,Q3,Fraser,Chilliwack General Hospital,Hand/Wrist Surgery,3,12,5.1,5.1,18_Q3
75251,2018,Q3,Fraser,Chilliwack General Hospital,Hernia Repair - Abdominal,76,82,9.4,24.4,18_Q3
75252,2018,Q3,Fraser,Chilliwack General Hospital,Hip Replacement,57,34,11.9,21.3,18_Q3
75253,2018,Q3,Fraser,Chilliwack General Hospital,Knee - ACL Repair,14,10,10.6,22.2,18_Q3
75254,2018,Q3,Fraser,Chilliwack General Hospital,Knee - Meniscectomy,6,17,10.6,24.3,18_Q3
75255,2018,Q3,Fraser,Chilliwack General Hospital,Knee Arthroscopy,3,6,9.5,22.0,18_Q3
75256,2018,Q3,Fraser,Chilliwack General Hospital,Knee Replacement,123,63,14.1,22.7,18_Q3
75257,2018,Q3,Fraser,Chilliwack General Hospital,Male Reproductive Surgery,17,11,6.7,27.9,18_Q3
75258,2018,Q3,Fraser,Chilliwack General Hospital,Mastectomy,5,19,3.0,10.8,18_Q3
75259,2018,Q3,Fraser,Chilliwack General Hospital,Myringotomy,14,13,9.6,20.3,18_Q3
75260,2018,Q3,Fraser,Chilliwack General Hospital,Nasal Surgery,45,11,23.6,35.9,18_Q3
75261,2018,Q3,Fraser,Chilliwack General Hospital,Other Eye Surgery,3,8,2.6,4.3,18_Q3
75262,2018,Q3,Fraser,Chilliwack General Hospital,Other Orthopaedic Surgery,3,20,4.1,25.1,18_Q3
75263,2018,Q3,Fraser,Chilliwack General Hospital,Other Urology Surgery,43,60,2.7,6.2,18_Q3
75264,2018,Q3,Fraser,Chilliwack General Hospital,Prostate Surgery,23,52,3.9,6.1,18_Q3
75265,2018,Q3,Fraser,Chilliwack General Hospital,Rectal Surgery,3,6,18.2,50.4,18_Q3
75266,2018,Q3,Fraser,Chilliwack General Hospital,Shoulder Surgery,16,10,16.4,26.5,18_Q3
75267,2018,Q3,Fraser,Chilliwack General Hospital,Sinus Surgery,13,5,7.1,21.5,18_Q3
75268,2018,Q3,Fraser,Chilliwack General Hospital,Skin Tumour Removal,7,10,3.9,14.9,18_Q3
75269,2018,Q3,Fraser,Chilliwack General Hospital,Tonsillectomy/Adenoidectomy,34,9,13.6,33.2,18_Q3
75270,2018,Q3,Fraser,Chilliwack General Hospital,Uterine Surgery,146,71,21.4,40.0,18_Q3
75271,2018,Q3,Fraser,Chilliwack General Hospital,Vaginal Repair,28,14,35.2,39.4,18_Q3
75272,2018,Q3,Fraser,Chilliwack General Hospital,Wound/Laceration Care,3,7,6.9,22.0,18_Q3
75273,2018,Q3,Fraser,Delta Hospital,All Other Procedures,3,8,11.2,24.1,18_Q3
75275,2018,Q3,Fraser,Delta Hospital,Biopsy in OR,3,6,4.2,13.3,18_Q3
75276,2018,Q3,Fraser,Delta Hospital,Bladder Surgery,34,44,4.5,11.2,18_Q3
75277,2018,Q3,Fraser,Delta Hospital,Breast Biopsy,12,22,4.9,9.9,18_Q3
75278,2018,Q3,Fraser,Delta Hospital,Breast Reduction,21,24,7.0,12.2,18_Q3
75279,2018,Q3,Fraser,Delta Hospital,Cataract Surgery,295,196,3.8,30.6,18_Q3
75280,2018,Q3,Fraser,Delta Hospital,Cholecystectomy,70,67,3.3,11.1,18_Q3
75281,2018,Q3,Fraser,Delta Hospital,D&C and Related Surgery,59,112,3.3,14.1,18_Q3
75282,2018,Q3,Fraser,Delta Hospital,Excision Lesion/Tumour,19,6,3.6,13.9,18_Q3
75283,2018,Q3,Fraser,Delta Hospital,Facial Bone Reconstruction,9,11,5.3,9.3,18_Q3
75284,2018,Q3,Fraser,Delta Hospital,Fallopian Tube/Ovarian Surgery,22,23,11.4,19.6,18_Q3
75285,2018,Q3,Fraser,Delta Hospital,Fistula Repair - Non Vascular,16,10,3.2,13.9,18_Q3
75286,2018,Q3,Fraser,Delta Hospital,Hernia Repair - Abdominal,146,118,8.0,17.6,18_Q3
75287,2018,Q3,Fraser,Delta Hospital,Knee - ACL Repair,20,17,6.4,18.0,18_Q3
75288,2018,Q3,Fraser,Delta Hospital,Knee - Meniscectomy,6,5,3.0,16.5,18_Q3
75289,2018,Q3,Fraser,Delta Hospital,Knee Arthroscopy,45,38,7.2,23.7,18_Q3
75290,2018,Q3,Fraser,Delta Hospital,Laparoscopy,10,7,6.6,17.7,18_Q3
75291,2018,Q3,Fraser,Delta Hospital,Mastectomy,12,42,2.7,5.1,18_Q3
75292,2018,Q3,Fraser,Delta Hospital,Nasal Surgery,15,16,7.1,28.6,18_Q3
75293,2018,Q3,Fraser,Delta Hospital,Other Eye Surgery,59,54,7.2,15.8,18_Q3
75294,2018,Q3,Fraser,Delta Hospital,Other Orthopaedic Surgery,32,29,14.0,22.3,18_Q3
75295,2018,Q3,Fraser,Delta Hospital,Other Urology Surgery,3,12,2.2,8.6,18_Q3
75296,2018,Q3,Fraser,Delta Hospital,Prostate Surgery,3,5,5.4,6.3,18_Q3
75297,2018,Q3,Fraser,Delta Hospital,Rectal Surgery,33,31,8.1,18.3,18_Q3
75298,2018,Q3,Fraser,Delta Hospital,Skin Tumour Removal,87,82,6.2,19.9,18_Q3
75299,2018,Q3,Fraser,Delta Hospital,Uterine Surgery,57,30,16.9,23.7,18_Q3
75300,2018,Q3,Fraser,Delta Hospital,Vaginal Repair,25,11,13.0,21.0,18_Q3
75301,2018,Q3,Fraser,Delta Hospital,Varicose Veins Ligation/Stripping,39,21,23.6,55.1,18_Q3
75302,2018,Q3,Fraser,Eagle Ridge Hospital,All Other Procedures,17,11,7.6,13.0,18_Q3
75304,2018,Q3,Fraser,Eagle Ridge Hospital,Appendectomy,10,6,6.1,13.0,18_Q3
75305,2018,Q3,Fraser,Eagle Ridge Hospital,Biopsy in OR,3,9,3.9,9.5,18_Q3
75306,2018,Q3,Fraser,Eagle Ridge Hospital,Bladder Surgery,20,32,3.4,11.2,18_Q3
75307,2018,Q3,Fraser,Eagle Ridge Hospital,Bowel Resection,9,5,1.6,2.9,18_Q3
75308,2018,Q3,Fraser,Eagle Ridge Hospital,Breast Biopsy,6,7,2.1,30.6,18_Q3
75309,2018,Q3,Fraser,Eagle Ridge Hospital,Breast Reconstruction,19,10,6.1,16.3,18_Q3
75310,2018,Q3,Fraser,Eagle Ridge Hospital,Breast Reduction,104,43,17.4,40.9,18_Q3
75311,2018,Q3,Fraser,Eagle Ridge Hospital,Cholecystectomy,64,95,6.9,13.1,18_Q3
75312,2018,Q3,Fraser,Eagle Ridge Hospital,Colostomy/Ileostomy,8,10,5.9,13.9,18_Q3
75313,2018,Q3,Fraser,Eagle Ridge Hospital,Cyst/Ganglion Removal,10,5,7.0,14.0,18_Q3
75314,2018,Q3,Fraser,Eagle Ridge Hospital,D&C and Related Surgery,52,34,4.1,19.5,18_Q3
75315,2018,Q3,Fraser,Eagle Ridge Hospital,Dental Surgery,90,85,9.7,27.4,18_Q3
75316,2018,Q3,Fraser,Eagle Ridge Hospital,Examination Under Anaesthetic,26,46,4.9,23.1,18_Q3
75317,2018,Q3,Fraser,Eagle Ridge Hospital,Excision Lesion/Tumour,27,27,2.6,18.3,18_Q3
75318,2018,Q3,Fraser,Eagle Ridge Hospital,Fallopian Tube/Ovarian Surgery,41,24,12.9,24.9,18_Q3
75319,2018,Q3,Fraser,Eagle Ridge Hospital,Foot/Ankle Surgery,8,12,13.7,37.6,18_Q3
75320,2018,Q3,Fraser,Eagle Ridge Hospital,Fracture Repair,8,21,1.4,10.6,18_Q3
75321,2018,Q3,Fraser,Eagle Ridge Hospital,Hand/Wrist Surgery,34,51,6.9,15.7,18_Q3
75322,2018,Q3,Fraser,Eagle Ridge Hospital,Hernia Repair - Abdominal,144,181,8.4,17.0,18_Q3
75323,2018,Q3,Fraser,Eagle Ridge Hospital,Hip Replacement,21,8,7.4,28.7,18_Q3
75324,2018,Q3,Fraser,Eagle Ridge Hospital,Kidney/Bladder Stone Removal,3,7,1.6,4.6,18_Q3
75325,2018,Q3,Fraser,Eagle Ridge Hospital,Knee - ACL Repair,27,58,4.0,12.0,18_Q3
75326,2018,Q3,Fraser,Eagle Ridge Hospital,Knee Arthroscopy,16,48,3.1,8.9,18_Q3
75327,2018,Q3,Fraser,Eagle Ridge Hospital,Knee Replacement,22,6,7.6,13.9,18_Q3
75328,2018,Q3,Fraser,Eagle Ridge Hospital,Laparoscopy,8,11,3.0,22.9,18_Q3
75329,2018,Q3,Fraser,Eagle Ridge Hospital,Ligament Surgery,7,10,5.1,10.6,18_Q3
75330,2018,Q3,Fraser,Eagle Ridge Hospital,Male Reproductive Surgery,14,13,3.7,12.9,18_Q3
75331,2018,Q3,Fraser,Eagle Ridge Hospital,Mastectomy,6,26,1.9,5.7,18_Q3
75332,2018,Q3,Fraser,Eagle Ridge Hospital,Myringotomy,3,12,5.6,12.8,18_Q3
75333,2018,Q3,Fraser,Eagle Ridge Hospital,Nasal Surgery,191,47,36.3,64.3,18_Q3
75334,2018,Q3,Fraser,Eagle Ridge Hospital,Nerve Surgery,24,8,2.7,16.8,18_Q3
75335,2018,Q3,Fraser,Eagle Ridge Hospital,Other Eye Surgery,7,7,11.9,24.0,18_Q3
75336,2018,Q3,Fraser,Eagle Ridge Hospital,Other Joint Reconstruction,60,38,14.0,36.3,18_Q3
75337,2018,Q3,Fraser,Eagle Ridge Hospital,Other Orthopaedic Surgery,78,63,7.3,26.5,18_Q3
75338,2018,Q3,Fraser,Eagle Ridge Hospital,Other Urology Surgery,26,44,3.1,7.3,18_Q3
75339,2018,Q3,Fraser,Eagle Ridge Hospital,Parotidectomy,18,9,6.7,34.2,18_Q3
75340,2018,Q3,Fraser,Eagle Ridge Hospital,Prostate Surgery,16,26,3.5,11.2,18_Q3
75341,2018,Q3,Fraser,Eagle Ridge Hospital,Rectal Surgery,16,15,10.7,44.0,18_Q3
75342,2018,Q3,Fraser,Eagle Ridge Hospital,Shoulder Surgery,42,42,10.6,26.7,18_Q3
75343,2018,Q3,Fraser,Eagle Ridge Hospital,Skin Surgery,24,9,17.3,21.8,18_Q3
75344,2018,Q3,Fraser,Eagle Ridge Hospital,Skin Tumour Removal,28,43,5.4,15.9,18_Q3
75345,2018,Q3,Fraser,Eagle Ridge Hospital,Spinal/Back Surgery,168,113,12.0,34.3,18_Q3
75346,2018,Q3,Fraser,Eagle Ridge Hospital,Tendon Surgery,17,18,3.6,19.1,18_Q3
75347,2018,Q3,Fraser,Eagle Ridge Hospital,Thyroidectomy,30,37,6.4,22.6,18_Q3
75348,2018,Q3,Fraser,Eagle Ridge Hospital,Tonsillectomy/Adenoidectomy,130,44,38.1,59.9,18_Q3
75349,2018,Q3,Fraser,Eagle Ridge Hospital,Uterine Surgery,97,59,14.6,32.0,18_Q3
75350,2018,Q3,Fraser,Eagle Ridge Hospital,Vaginal Repair,15,7,5.6,40.2,18_Q3
75351,2018,Q3,Fraser,Eagle Ridge Hospital,Varicose Veins Ligation/Stripping,58,39,13.9,32.9,18_Q3
75352,2018,Q3,Fraser,Eagle Ridge Hospital,Wound/Laceration Care,11,20,6.5,16.8,18_Q3
75353,2018,Q3,Fraser,Langley Memorial Hospital,All Other Procedures,5,15,8.1,16.4,18_Q3
75355,2018,Q3,Fraser,Langley Memorial Hospital,Bladder Surgery,51,63,5.3,19.8,18_Q3
75356,2018,Q3,Fraser,Langley Memorial Hospital,Bowel Resection,7,15,2.9,5.1,18_Q3
75357,2018,Q3,Fraser,Langley Memorial Hospital,Cataract Surgery,523,578,6.0,20.2,18_Q3
75358,2018,Q3,Fraser,Langley Memorial Hospital,Cholecystectomy,40,46,6.2,12.8,18_Q3
75359,2018,Q3,Fraser,Langley Memorial Hospital,D&C and Related Surgery,36,43,4.7,24.1,18_Q3
75360,2018,Q3,Fraser,Langley Memorial Hospital,Dental Surgery,54,46,20.6,30.0,18_Q3
75361,2018,Q3,Fraser,Langley Memorial Hospital,Examination Under Anaesthetic,12,5,6.3,11.5,18_Q3
75362,2018,Q3,Fraser,Langley Memorial Hospital,Excision Lesion/Tumour,6,12,4.3,24.3,18_Q3
75363,2018,Q3,Fraser,Langley Memorial Hospital,Fallopian Tube/Ovarian Surgery,28,21,17.0,38.6,18_Q3
75364,2018,Q3,Fraser,Langley Memorial Hospital,Hernia Repair - Abdominal,134,84,7.7,22.1,18_Q3
75365,2018,Q3,Fraser,Langley Memorial Hospital,Hip Replacement,111,47,21.6,36.3,18_Q3
75366,2018,Q3,Fraser,Langley Memorial Hospital,Knee - ACL Repair,44,11,27.9,38.9,18_Q3
75367,2018,Q3,Fraser,Langley Memorial Hospital,Knee - Meniscectomy,44,34,14.0,24.2,18_Q3
75368,2018,Q3,Fraser,Langley Memorial Hospital,Knee Replacement,327,98,26.2,37.0,18_Q3
75369,2018,Q3,Fraser,Langley Memorial Hospital,Laparoscopy,7,7,17.1,28.1,18_Q3
75370,2018,Q3,Fraser,Langley Memorial Hospital,Male Reproductive Surgery,8,7,8.7,17.2,18_Q3
75371,2018,Q3,Fraser,Langley Memorial Hospital,Nasal Surgery,6,8,8.9,19.1,18_Q3
75372,2018,Q3,Fraser,Langley Memorial Hospital,Other Joint Reconstruction,20,19,10.0,16.6,18_Q3
75373,2018,Q3,Fraser,Langley Memorial Hospital,Other Orthopaedic Surgery,14,11,5.0,26.9,18_Q3
75374,2018,Q3,Fraser,Langley Memorial Hospital,Other Urology Surgery,44,88,4.6,14.8,18_Q3
75375,2018,Q3,Fraser,Langley Memorial Hospital,Prostate Surgery,22,46,8.1,15.1,18_Q3
75376,2018,Q3,Fraser,Langley Memorial Hospital,Rectal Surgery,9,5,6.4,11.4,18_Q3
75377,2018,Q3,Fraser,Langley Memorial Hospital,Shoulder Surgery,107,27,28.0,40.7,18_Q3
75378,2018,Q3,Fraser,Langley Memorial Hospital,Skin Tumour Removal,9,15,8.1,16.6,18_Q3
75379,2018,Q3,Fraser,Langley Memorial Hospital,Tonsillectomy/Adenoidectomy,9,13,7.4,9.5,18_Q3
75380,2018,Q3,Fraser,Langley Memorial Hospital,Uterine Surgery,153,86,24.0,46.4,18_Q3
75381,2018,Q3,Fraser,Langley Memorial Hospital,Vaginal Repair,45,10,22.9,50.5,18_Q3
75382,2018,Q3,Fraser,Langley Memorial Hospital,Wound/Laceration Care,3,8,9.4,38.9,18_Q3
75383,2018,Q3,Fraser,Pattison Outpatient Centre,All Other Procedures,52,16,12.4,24.8,18_Q3
75385,2018,Q3,Fraser,Pattison Outpatient Centre,Biopsy in OR,5,22,2.1,8.1,18_Q3
75386,2018,Q3,Fraser,Pattison Outpatient Centre,Bladder Surgery,58,24,7.7,32.9,18_Q3
75387,2018,Q3,Fraser,Pattison Outpatient Centre,Breast Biopsy,3,12,4.3,5.6,18_Q3
75388,2018,Q3,Fraser,Pattison Outpatient Centre,Breast Reconstruction,150,31,11.1,38.7,18_Q3
75389,2018,Q3,Fraser,Pattison Outpatient Centre,Breast Reduction,279,21,34.1,45.1,18_Q3
75390,2018,Q3,Fraser,Pattison Outpatient Centre,Cholecystectomy,158,80,12.1,29.5,18_Q3
75391,2018,Q3,Fraser,Pattison Outpatient Centre,D&C and Related Surgery,115,32,2.6,14.7,18_Q3
75392,2018,Q3,Fraser,Pattison Outpatient Centre,Excision Lesion/Tumour,19,10,5.4,28.1,18_Q3
75393,2018,Q3,Fraser,Pattison Outpatient Centre,Fallopian Tube/Ovarian Surgery,131,15,6.9,31.2,18_Q3
75394,2018,Q3,Fraser,Pattison Outpatient Centre,Hand/Wrist Surgery,29,9,3.1,39.2,18_Q3
75395,2018,Q3,Fraser,Pattison Outpatient Centre,Hernia Repair - Abdominal,235,70,16.4,46.3,18_Q3
75396,2018,Q3,Fraser,Pattison Outpatient Centre,Kidney/Bladder Stone Removal,81,79,10.1,13.2,18_Q3
75397,2018,Q3,Fraser,Pattison Outpatient Centre,Knee - ACL Repair,71,5,48.4,54.8,18_Q3
75398,2018,Q3,Fraser,Pattison Outpatient Centre,Knee Arthroscopy,155,17,37.9,52.2,18_Q3
75399,2018,Q3,Fraser,Pattison Outpatient Centre,Lens & Vitreous (non-cataract) Surgery,107,39,12.7,32.3,18_Q3
75400,2018,Q3,Fraser,Pattison Outpatient Centre,Male Reproductive Surgery,28,9,4.9,37.2,18_Q3
75401,2018,Q3,Fraser,Pattison Outpatient Centre,Mastectomy,49,88,2.9,12.1,18_Q3
75402,2018,Q3,Fraser,Pattison Outpatient Centre,Nasal Surgery,212,40,28.8,40.3,18_Q3
75403,2018,Q3,Fraser,Pattison Outpatient Centre,Other Joint Reconstruction,123,10,51.9,60.0,18_Q3
75404,2018,Q3,Fraser,Pattison Outpatient Centre,Other Orthopaedic Surgery,192,21,37.7,60.6,18_Q3
75405,2018,Q3,Fraser,Pattison Outpatient Centre,Other Urology Surgery,54,21,6.3,13.7,18_Q3
75406,2018,Q3,Fraser,Pattison Outpatient Centre,Rectal Surgery,54,20,9.6,32.0,18_Q3
75407,2018,Q3,Fraser,Pattison Outpatient Centre,Shoulder Surgery,77,5,15.6,47.7,18_Q3
75408,2018,Q3,Fraser,Pattison Outpatient Centre,Sinus Surgery,143,31,27.9,37.3,18_Q3
75409,2018,Q3,Fraser,Pattison Outpatient Centre,Skin Surgery,60,9,5.1,40.1,18_Q3
75410,2018,Q3,Fraser,Pattison Outpatient Centre,Skin Tumour Removal,72,22,4.6,33.7,18_Q3
75411,2018,Q3,Fraser,Pattison Outpatient Centre,Thyroidectomy,25,6,22.0,45.6,18_Q3
75412,2018,Q3,Fraser,Pattison Outpatient Centre,Tonsillectomy/Adenoidectomy,82,9,29.1,46.7,18_Q3
75413,2018,Q3,Fraser,Pattison Outpatient Centre,Tympanoplasty,159,35,34.1,59.3,18_Q3
75414,2018,Q3,Fraser,Pattison Outpatient Centre,Vaginal Repair,68,16,15.7,18.4,18_Q3
75415,2018,Q3,Fraser,Pattison Outpatient Centre,Vascular Surgery - Other,8,32,2.7,5.7,18_Q3
75416,2018,Q3,Fraser,Pattison Outpatient Centre,Wound/Laceration Care,33,7,33.9,67.7,18_Q3
75417,2018,Q3,Fraser,Peace Arch Hospital,All Other Procedures,5,8,6.5,23.3,18_Q3
75419,2018,Q3,Fraser,Peace Arch Hospital,Bladder Surgery,15,26,5.2,13.7,18_Q3
75420,2018,Q3,Fraser,Peace Arch Hospital,Bowel Resection,6,11,5.9,30.3,18_Q3
75421,2018,Q3,Fraser,Peace Arch Hospital,Breast Biopsy,3,9,3.1,9.3,18_Q3
75422,2018,Q3,Fraser,Peace Arch Hospital,Breast Reduction,31,12,50.5,62.7,18_Q3
75423,2018,Q3,Fraser,Peace Arch Hospital,Cataract Surgery,339,225,19.9,32.3,18_Q3
75424,2018,Q3,Fraser,Peace Arch Hospital,Cholecystectomy,66,47,8.0,25.8,18_Q3
75425,2018,Q3,Fraser,Peace Arch Hospital,Cone Biopsy,7,13,7.4,10.4,18_Q3
75426,2018,Q3,Fraser,Peace Arch Hospital,D&C and Related Surgery,65,37,9.0,29.6,18_Q3
75427,2018,Q3,Fraser,Peace Arch Hospital,Examination Under Anaesthetic,3,7,3.6,18.2,18_Q3
75428,2018,Q3,Fraser,Peace Arch Hospital,Facial Bone Reconstruction,3,7,9.1,13.1,18_Q3
75429,2018,Q3,Fraser,Peace Arch Hospital,Fallopian Tube/Ovarian Surgery,41,13,6.6,29.0,18_Q3
75430,2018,Q3,Fraser,Peace Arch Hospital,Hernia Repair - Abdominal,198,95,14.3,38.0,18_Q3
75431,2018,Q3,Fraser,Peace Arch Hospital,Hip Replacement,127,39,27.0,52.9,18_Q3
75432,2018,Q3,Fraser,Peace Arch Hospital,Knee Arthroscopy,31,5,5.4,18.8,18_Q3
75433,2018,Q3,Fraser,Peace Arch Hospital,Knee Replacement,262,55,34.9,70.1,18_Q3
75434,2018,Q3,Fraser,Peace Arch Hospital,Laparoscopy,12,5,9.6,15.8,18_Q3
75435,2018,Q3,Fraser,Peace Arch Hospital,Male Reproductive Surgery,5,8,7.2,33.1,18_Q3
75436,2018,Q3,Fraser,Peace Arch Hospital,Nasal Surgery,29,20,4.9,28.7,18_Q3
75437,2018,Q3,Fraser,Peace Arch Hospital,Other Eye Surgery,7,11,4.4,10.9,18_Q3
75438,2018,Q3,Fraser,Peace Arch Hospital,Other Orthopaedic Surgery,17,10,24.6,65.2,18_Q3
75439,2018,Q3,Fraser,Peace Arch Hospital,Other Urology Surgery,13,27,4.0,17.3,18_Q3
75440,2018,Q3,Fraser,Peace Arch Hospital,Prostate Surgery,21,32,7.7,19.6,18_Q3
75441,2018,Q3,Fraser,Peace Arch Hospital,Rectal Surgery,8,9,6.0,16.8,18_Q3
75442,2018,Q3,Fraser,Peace Arch Hospital,Shoulder Surgery,11,6,11.6,22.4,18_Q3
75443,2018,Q3,Fraser,Peace Arch Hospital,Skin Surgery,6,5,7.7,21.9,18_Q3
75444,2018,Q3,Fraser,Peace Arch Hospital,Skin Tumour Removal,27,16,2.3,9.6,18_Q3
75445,2018,Q3,Fraser,Peace Arch Hospital,Uterine Surgery,166,92,5.0,37.6,18_Q3
75446,2018,Q3,Fraser,Peace Arch Hospital,Vaginal Repair,19,5,2.3,10.4,18_Q3
75447,2018,Q3,Fraser,Peace Arch Hospital,Wound/Laceration Care,19,10,14.1,33.3,18_Q3
75448,2018,Q3,Fraser,Ridge Meadows Hospital,All Other Procedures,6,13,6.9,8.7,18_Q3
75450,2018,Q3,Fraser,Ridge Meadows Hospital,Biopsy in OR,3,6,1.4,2.4,18_Q3
75451,2018,Q3,Fraser,Ridge Meadows Hospital,Bladder Surgery,10,24,3.0,10.7,18_Q3
75452,2018,Q3,Fraser,Ridge Meadows Hospital,Bowel Resection,3,17,2.7,6.3,18_Q3
75453,2018,Q3,Fraser,Ridge Meadows Hospital,Breast Biopsy,3,13,2.0,4.2,18_Q3
75454,2018,Q3,Fraser,Ridge Meadows Hospital,Cataract Surgery,2535,964,27.1,46.4,18_Q3
75455,2018,Q3,Fraser,Ridge Meadows Hospital,Cholecystectomy,21,29,4.7,16.9,18_Q3
75456,2018,Q3,Fraser,Ridge Meadows Hospital,Cone Biopsy,5,6,6.7,7.9,18_Q3
75457,2018,Q3,Fraser,Ridge Meadows Hospital,D&C and Related Surgery,39,56,4.1,10.9,18_Q3
75458,2018,Q3,Fraser,Ridge Meadows Hospital,Dental Surgery,46,46,4.4,20.1,18_Q3
75459,2018,Q3,Fraser,Ridge Meadows Hospital,Examination Under Anaesthetic,3,5,3.9,6.2,18_Q3
75460,2018,Q3,Fraser,Ridge Meadows Hospital,Excision Lesion/Tumour,3,5,4.1,33.0,18_Q3
75461,2018,Q3,Fraser,Ridge Meadows Hospital,Fallopian Tube/Ovarian Surgery,10,23,5.1,14.8,18_Q3
75462,2018,Q3,Fraser,Ridge Meadows Hospital,Hand/Wrist Surgery,15,30,2.7,7.9,18_Q3
75463,2018,Q3,Fraser,Ridge Meadows Hospital,Hernia Repair - Abdominal,49,59,6.9,18.6,18_Q3
75464,2018,Q3,Fraser,Ridge Meadows Hospital,Hip Replacement,8,7,13.3,15.6,18_Q3
