,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
30847,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,78,85,8.3,20.0,12_Q4
30848,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,8,9,6.9,20.4,12_Q4
30849,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,64,76,6.1,14.2,12_Q4
30850,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,18,28,3.9,9.8,12_Q4
30851,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,16,31,3.1,14.4,12_Q4
30852,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,172,149,4.0,15.0,12_Q4
30853,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,3,5,9.0,65.6,12_Q4
30854,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,135,110,2.9,42.0,12_Q4
30855,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,101,109,6.7,26.8,12_Q4
30856,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,10,2.7,4.0,12_Q4
30857,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,18,29,1.0,4.1,12_Q4
30858,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,20,46,1.2,11.7,12_Q4
30859,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,75,57,8.6,79.2,12_Q4
30860,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,8,14,1.6,9.0,12_Q4
30861,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,87,66,8.0,16.0,12_Q4
30862,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,15,12,18.5,33.5,12_Q4
30863,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,16,35,0.7,3.7,12_Q4
30864,2012,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,6,14,0.9,2.8,12_Q4
30865,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,16,38,1.7,5.4,12_Q4
30867,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Cone Biopsy,10,6,3.8,31.1,12_Q4
30868,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,91,69,1.0,8.3,12_Q4
30869,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,97,38,4.7,15.2,12_Q4
30870,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,21,15,2.9,15.9,12_Q4
30871,2012,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,335,264,2.4,12.6,12_Q4
32872,2013,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,5,5,2.6,5.8,13_Q1
32873,2013,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,21,47,2.7,5.3,13_Q1
32874,2013,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,15,15,1.6,7.0,13_Q1
32875,2013,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,6,10,4.1,5.6,13_Q1
32876,2013,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,6,10,6.9,12.3,13_Q1
32877,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,49,130,0.8,9.1,13_Q1
32879,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,11,13,1.1,6.1,13_Q1
32880,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,18,107,0.1,0.9,13_Q1
32881,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cataract Surgery,3,7,9.1,14.2,13_Q1
32882,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,5,1.0,12.6,13_Q1
32883,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,14,24,2.7,11.1,13_Q1
32884,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,9,19,4.3,25.9,13_Q1
32885,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,435,275,4.0,21.8,13_Q1
32886,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,54,51,5.0,17.4,13_Q1
32887,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,25,25,1.6,13.5,13_Q1
32888,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,3,16,0.8,2.0,13_Q1
32889,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,6,14,0.9,11.8,13_Q1
32890,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,35,67,3.4,17.3,13_Q1
32891,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,74,105,5.0,16.3,13_Q1
32892,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,3,9,10.0,19.3,13_Q1
32893,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,61,76,7.1,15.6,13_Q1
32894,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,19,32,4.4,12.2,13_Q1
32895,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,24,15,7.4,17.5,13_Q1
32896,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,176,149,7.6,16.1,13_Q1
32897,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,3,6,2.3,5.7,13_Q1
32898,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,138,122,5.9,31.7,13_Q1
32899,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,107,99,3.8,24.4,13_Q1
32900,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,6,6.9,14.0,13_Q1
32901,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,16,45,5.7,8.9,13_Q1
32902,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,21,41,2.0,13.1,13_Q1
32903,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,59,58,8.6,87.2,13_Q1
32904,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,10,7,1.0,10.6,13_Q1
32905,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,82,88,9.7,18.7,13_Q1
32906,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,9,8.9,20.6,13_Q1
32907,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,37,0.9,5.8,13_Q1
32908,2013,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,8,16,0.7,5.6,13_Q1
32909,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,17,21,3.7,9.3,13_Q1
32911,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,5,6,2.9,34.7,13_Q1
32912,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,104,71,1.6,11.1,13_Q1
32913,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,77,54,5.6,14.8,13_Q1
32914,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,20,11,9.0,17.3,13_Q1
32915,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,339,295,3.3,14.9,13_Q1
32916,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,16,7,4.9,11.2,13_Q1
34873,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,7,0.9,2.0,13_Q2
34874,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,12,51,1.7,4.0,13_Q2
34875,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,7,3.6,6.7,13_Q2
34876,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,21,1.0,4.3,13_Q2
34877,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,10,1.9,4.0,13_Q2
34878,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,14,1.8,6.8,13_Q2
34879,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,42,119,1.0,9.7,13_Q2
34881,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,18,2.8,9.3,13_Q2
34882,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,12,96,0.3,1.0,13_Q2
34883,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,10,0.9,5.9,13_Q2
34884,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,21,5.7,10.4,13_Q2
34885,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,15,14,5.9,18.0,13_Q2
34886,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,352,253,6.9,22.9,13_Q2
34887,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,58,64,5.6,18.2,13_Q2
34888,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,22,38,2.7,17.0,13_Q2
34889,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,7,18,0.6,1.8,13_Q2
34890,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,3,21,0.9,2.7,13_Q2
34891,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,30,68,2.0,9.5,13_Q2
34892,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,66,82,5.4,23.0,13_Q2
34893,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,78,51,11.0,17.3,13_Q2
34894,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,12,34,1.9,18.1,13_Q2
34895,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,15,27,6.7,14.8,13_Q2
34896,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,157,133,11.1,21.5,13_Q2
34897,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,137,127,5.3,19.8,13_Q2
34898,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,92,89,8.7,29.2,13_Q2
34899,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,21,35,1.9,16.0,13_Q2
34900,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,26,35,1.6,10.8,13_Q2
34901,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,43,39,16.4,69.8,13_Q2
34902,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,9,11,6.1,19.9,13_Q2
34903,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,61,67,13.3,23.5,13_Q2
34904,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,14,13,14.7,46.3,13_Q2
34905,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,11,41,1.0,3.9,13_Q2
34906,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,20,0.9,8.1,13_Q2
34907,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,12,17,1.9,7.4,13_Q2
34909,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,54,58,2.1,12.7,13_Q2
34910,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,44,32,4.2,14.4,13_Q2
34911,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,12,8,7.2,13.4,13_Q2
34912,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,229,272,4.7,15.3,13_Q2
34913,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,3,7,6.3,11.0,13_Q2
36841,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,11,0.9,3.0,13_Q3
36842,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,48,1.6,4.4,13_Q3
36843,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,32,1.5,6.0,13_Q3
36844,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,10,2.1,3.7,13_Q3
36845,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,12,2.0,4.6,13_Q3
36846,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,31,120,0.6,10.0,13_Q3
36848,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,13,0.9,4.0,13_Q3
36849,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,8,143,0.1,0.7,13_Q3
36850,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,11,3.0,11.4,13_Q3
36851,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,14,1.3,3.9,13_Q3
36852,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,11,3.3,15.1,13_Q3
36853,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,370,245,10.1,21.4,13_Q3
36854,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,54,67,5.0,20.4,13_Q3
36855,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,20,27,1.1,13.1,13_Q3
36856,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,5,12,0.4,1.0,13_Q3
36857,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,6,2.0,5.6,13_Q3
36858,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,38,68,2.2,8.1,13_Q3
36859,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,11,6,2.6,105.4,13_Q3
36860,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,78,55,4.6,22.0,13_Q3
36861,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,11,9,9.9,35.4,13_Q3
36862,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,62,87,7.1,18.3,13_Q3
36863,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,16,30,1.9,15.5,13_Q3
36864,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,24,13,3.0,25.3,13_Q3
36865,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,205,105,7.7,19.7,13_Q3
36866,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,112,124,5.8,32.9,13_Q3
36867,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,96,91,5.7,33.0,13_Q3
36868,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,7,3.7,9.7,13_Q3
36869,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,25,46,4.4,8.9,13_Q3
36870,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,26,48,1.4,13.8,13_Q3
36871,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,47,46,5.3,39.8,13_Q3
36872,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,7,8,4.6,27.9,13_Q3
36873,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,65,59,8.3,23.8,13_Q3
36874,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,15,9,11.3,14.8,13_Q3
36875,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,14,31,0.6,5.9,13_Q3
36876,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,12,0.8,13.6,13_Q3
36877,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,7,15,1.9,10.0,13_Q3
36879,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,3,6,8.8,13.2,13_Q3
36880,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,22,53,2.6,10.8,13_Q3
36881,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,26,35,7.4,13.6,13_Q3
36882,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,9,10.1,22.8,13_Q3
36883,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,151,255,2.9,12.7,13_Q3
38822,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,18,0.9,2.9,13_Q4
38823,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,7,55,1.6,4.7,13_Q4
38824,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,12,1.8,7.1,13_Q4
38825,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,11,20,4.2,7.9,13_Q4
38826,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,6,2.2,3.7,13_Q4
38827,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,15,4.1,6.9,13_Q4
38828,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,49,113,0.7,11.1,13_Q4
38830,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,12,1.0,6.0,13_Q4
38831,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,18,112,0.3,0.9,13_Q4
38832,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cataract Surgery,3,6,6.2,8.4,13_Q4
38833,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,10,2.3,6.7,13_Q4
38834,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,16,2.9,13.6,13_Q4
38835,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,14,3.6,19.6,13_Q4
38836,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,384,264,6.9,24.7,13_Q4
38837,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,44,63,3.4,13.8,13_Q4
38838,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,16,19,4.4,26.7,13_Q4
38839,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,3,5,0.1,3.3,13_Q4
38840,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,3,15,0.7,36.4,13_Q4
38841,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,15,4.3,9.6,13_Q4
38842,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,35,90,3.1,12.4,13_Q4
38843,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,10,7,7.9,95.2,13_Q4
38844,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,111,91,5.7,19.9,13_Q4
38845,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,5,10,7.7,22.4,13_Q4
38846,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,35,64,6.2,17.0,13_Q4
38847,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,18,33,5.3,17.1,13_Q4
38848,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,17,28,3.4,17.9,13_Q4
38849,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,209,143,11.9,24.9,13_Q4
38850,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,3,10,17.4,30.2,13_Q4
38851,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,121,108,5.9,24.8,13_Q4
38852,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,119,91,6.9,33.9,13_Q4
38853,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,22,33,2.0,8.9,13_Q4
38854,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,30,42,5.1,17.3,13_Q4
38855,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,42,44,5.5,42.7,13_Q4
38856,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,6,9,4.0,12.5,13_Q4
38857,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,57,58,6.9,17.6,13_Q4
38858,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,9,5.3,14.1,13_Q4
38859,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,13,37,1.6,6.9,13_Q4
38860,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,9,0.6,5.9,13_Q4
38861,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,7,11,2.6,5.9,13_Q4
38863,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,16,57,1.7,9.0,13_Q4
38864,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,33,33,5.7,15.8,13_Q4
38865,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,7,3.9,9.4,13_Q4
38866,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,158,271,3.6,10.9,13_Q4
40806,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,14,1.4,2.5,14_Q1
40807,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,8,40,1.6,4.0,14_Q1
40808,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,5,6,2.8,5.7,14_Q1
40809,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,9,30,2.9,5.3,14_Q1
40810,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,14,2.9,6.1,14_Q1
40811,2014,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,10,14,4.4,8.0,14_Q1
40812,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,47,127,0.6,9.0,14_Q1
40814,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Appendectomy,3,12,0.0,8.7,14_Q1
40815,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,14,1.2,9.5,14_Q1
40816,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,11,143,0.1,0.9,14_Q1
40817,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cataract Surgery,3,5,2.3,7.5,14_Q1
40818,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,5,5,1.9,8.8,14_Q1
40819,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,14,26,2.8,8.6,14_Q1
40820,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,8,10,12.3,25.9,14_Q1
40821,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,357,279,6.6,23.7,14_Q1
40822,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,41,64,2.1,16.1,14_Q1
40823,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,25,20,2.4,13.6,14_Q1
40824,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,3,5,0.0,0.4,14_Q1
40825,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,6,30,0.1,1.0,14_Q1
40826,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,20,0.9,5.8,14_Q1
40827,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,42,68,2.6,18.1,14_Q1
40828,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,5,7,1.4,24.4,14_Q1
40829,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Laparotomy,3,7,0.3,0.9,14_Q1
40830,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,121,85,8.7,17.6,14_Q1
40831,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,38,61,3.6,15.0,14_Q1
40832,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Nerve Surgery,3,5,0.1,6.6,14_Q1
40833,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,23,30,4.4,9.9,14_Q1
40834,2014,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,36,28,1.8,13.2,14_Q1
