,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
28502,2012-01-01,Q3,Interior,Shuswap Lake General Hospital,Skin Tumour Removal,7,19,3.4,8.4
28503,2012-01-01,Q3,Interior,Shuswap Lake General Hospital,Uterine Surgery,3,10,23.0,23.8
28504,2012-01-01,Q3,Interior,Shuswap Lake General Hospital,Vaginal Repair,3,5,6.0,12.9
28505,2012-01-01,Q3,Interior,Shuswap Lake General Hospital,Varicose Veins Ligation/Stripping,10,9,5.6,9.6
28507,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Cataract Surgery,46,333,1.0,2.1
28508,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Dental Surgery,90,85,4.3,9.6
28509,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Nasal Surgery,68,47,9.4,26.6
28510,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Other Eye Surgery,3,10,1.1,1.9
28511,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Sinus Surgery,14,20,23.1,33.9
28512,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Skin Tumour Removal,3,9,2.0,3.1
28513,2012-01-01,Q3,Interior,Summerland Memorial Health Centre,Tonsillectomy/Adenoidectomy,16,22,3.8,16.5
28514,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,All Other Procedures,19,21,6.1,23.4
28516,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Biopsy in OR,17,19,2.9,12.5
28517,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Bladder Surgery,50,57,4.1,29.3
28518,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Bowel Resection,14,33,2.3,5.7
28519,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Breast Biopsy,3,10,2.6,21.3
28520,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Cholecystectomy,52,41,6.6,34.4
28521,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Cyst/Ganglion Removal,26,7,19.9,39.6
28522,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,D&C and Related Surgery,74,84,3.6,24.3
28523,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Dental Surgery,28,8,29.6,77.6
28524,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Excision Lesion/Tumour,3,8,3.0,14.6
28525,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Fallopian Tube/Ovarian Surgery,44,25,9.9,47.7
28526,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Foot/Ankle Surgery,3,8,34.4,40.9
28527,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Hand/Wrist Surgery,27,10,30.1,40.5
28528,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Hernia Repair - Abdominal,220,91,25.3,44.3
28529,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Hip Replacement,120,29,21.3,55.3
28530,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Kidney/Bladder Stone Removal,3,7,6.6,12.0
28531,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Knee - ACL Repair,36,5,13.3,37.1
28532,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Knee - Meniscectomy,31,12,21.0,35.3
28533,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Knee Arthroscopy,32,26,26.1,34.3
28534,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Knee Replacement,312,73,35.6,78.2
28535,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Laparoscopy,7,10,11.6,24.4
28536,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Male Reproductive Surgery,16,6,17.1,22.1
28537,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Mastectomy,8,25,2.1,3.2
28538,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Myringotomy,13,12,6.9,15.1
28539,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Other Joint Reconstruction,47,23,34.3,43.9
28540,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Other Orthopaedic Surgery,62,39,8.4,41.1
28541,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Other Urology Surgery,53,61,4.6,19.4
28542,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Prostate Surgery,53,32,8.1,28.6
28543,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Rectal Surgery,48,9,22.0,44.3
28544,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Skin Tumour Removal,13,7,3.0,30.9
28545,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Spinal/Back Surgery,64,39,10.0,74.7
28546,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Thyroidectomy,8,11,5.7,20.9
28547,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Tonsillectomy/Adenoidectomy,5,15,9.1,11.9
28548,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Uterine Surgery,69,62,9.9,45.9
28549,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Vaginal Repair,24,17,24.7,52.7
28550,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Varicose Veins Ligation/Stripping,26,10,33.4,47.1
28551,2012-01-01,Q3,Interior,Vernon Jubilee Hospital,Vascular Surgery - Other,7,9,2.9,8.3
30153,2012-01-01,Q4,Interior,100 Mile District General Hospital,Dental Surgery,18,5,17.3,26.8
30230,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,All Other Procedures,3,7,3.0,4.4
30232,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Biopsy in OR,8,11,1.9,9.4
30233,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Bladder Surgery,3,8,5.6,7.6
30234,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Bowel Resection,3,8,0.9,4.5
30235,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Cholecystectomy,3,18,1.6,4.9
30236,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,D&C and Related Surgery,13,66,2.7,6.4
30237,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Fallopian Tube/Ovarian Surgery,7,36,4.1,8.1
30238,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Hernia Repair - Abdominal,10,41,3.1,5.4
30239,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Laparoscopy,3,6,2.4,3.4
30240,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Mastectomy,3,9,2.0,3.3
30241,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Other Urology Surgery,9,14,3.4,10.1
30242,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Uterine Surgery,18,52,4.9,9.1
30243,2012-01-01,Q4,Interior,Cariboo Memorial Hospital,Vaginal Repair,3,6,4.0,5.9
30245,2012-01-01,Q4,Interior,Creston Valley Hospital,Dental Surgery,3,6,6.5,15.5
30246,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,All Other Procedures,8,15,4.0,19.7
30248,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Biopsy in OR,7,10,2.1,6.3
30249,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Bladder Surgery,12,6,3.3,8.4
30250,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Bowel Resection,3,8,2.3,14.3
30251,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Cataract Surgery,47,137,1.1,5.3
30252,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Cholecystectomy,26,34,4.1,11.0
30253,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,D&C and Related Surgery,11,25,2.3,8.5
30254,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Fallopian Tube/Ovarian Surgery,13,20,3.4,10.2
30255,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Fracture Repair,3,7,2.0,3.6
30256,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,18,10,4.4,33.4
30257,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Hernia Repair - Abdominal,57,90,7.2,19.9
30258,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Hip Replacement,33,11,12.4,25.0
30259,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Kidney/Bladder Stone Removal,3,7,1.6,8.1
30260,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Knee - ACL Repair,13,10,14.4,24.3
30261,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Knee Arthroscopy,56,46,5.9,30.6
30262,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Knee Replacement,78,36,17.9,32.6
30263,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Laparoscopy,3,5,1.9,7.3
30264,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Mastectomy,5,11,1.7,4.3
30265,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Myringotomy,35,23,8.1,30.0
30266,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Nasal Surgery,72,31,14.0,48.0
30267,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Other Joint Reconstruction,13,15,11.6,22.4
30268,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Other Orthopaedic Surgery,34,26,6.7,27.5
30269,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Prostate Surgery,13,10,6.3,8.8
30270,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Rectal Surgery,11,14,6.3,12.4
30271,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Shoulder Surgery,22,15,33.1,42.6
30272,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Skin Tumour Removal,13,11,4.9,15.0
30273,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Spinal/Back Surgery,78,15,28.3,54.9
30274,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Tonsillectomy/Adenoidectomy,140,71,12.9,41.4
30275,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Uterine Surgery,14,30,3.4,10.0
30276,2012-01-01,Q4,Interior,East Kootenay Regional Hospital,Varicose Veins Ligation/Stripping,16,12,9.9,83.7
30278,2012-01-01,Q4,Interior,Elk Valley Hospital,Hand/Wrist Surgery,8,11,10.0,15.3
30279,2012-01-01,Q4,Interior,Elk Valley Hospital,Hernia Repair - Abdominal,7,7,5.4,27.1
30281,2012-01-01,Q4,Interior,Golden And District General Hospital,Hernia Repair - Abdominal,3,7,1.3,12.3
30282,2012-01-01,Q4,Interior,Golden And District General Hospital,Knee Arthroscopy,3,17,1.1,1.4
30283,2012-01-01,Q4,Interior,Kelowna General Hospital,All Other Procedures,27,67,3.1,21.7
30285,2012-01-01,Q4,Interior,Kelowna General Hospital,Aortic Aneurysm Repair,3,8,5.8,8.6
30286,2012-01-01,Q4,Interior,Kelowna General Hospital,Biopsy in OR,20,113,1.7,4.0
30287,2012-01-01,Q4,Interior,Kelowna General Hospital,Bladder Surgery,43,90,4.0,14.3
30288,2012-01-01,Q4,Interior,Kelowna General Hospital,Bowel Resection,32,45,3.9,14.0
30289,2012-01-01,Q4,Interior,Kelowna General Hospital,Breast Biopsy,10,11,3.1,5.7
30290,2012-01-01,Q4,Interior,Kelowna General Hospital,Breast Reconstruction,77,31,11.3,37.9
30291,2012-01-01,Q4,Interior,Kelowna General Hospital,Breast Reduction,109,47,12.1,34.6
30292,2012-01-01,Q4,Interior,Kelowna General Hospital,Cataract Surgery,438,484,10.3,19.3
30293,2012-01-01,Q4,Interior,Kelowna General Hospital,Cholecystectomy,71,58,10.6,28.4
30294,2012-01-01,Q4,Interior,Kelowna General Hospital,Colostomy/Ileostomy,14,11,5.0,13.3
30295,2012-01-01,Q4,Interior,Kelowna General Hospital,Cone Biopsy,3,5,5.1,9.6
30296,2012-01-01,Q4,Interior,Kelowna General Hospital,Cranial Surgery,3,18,1.1,5.7
30297,2012-01-01,Q4,Interior,Kelowna General Hospital,D&C and Related Surgery,49,102,4.8,9.8
30298,2012-01-01,Q4,Interior,Kelowna General Hospital,Dental Surgery,10,17,7.0,32.7
30299,2012-01-01,Q4,Interior,Kelowna General Hospital,Endarterectomy,9,19,1.1,3.8
30300,2012-01-01,Q4,Interior,Kelowna General Hospital,Excision Lesion/Tumour,14,30,3.5,10.1
30301,2012-01-01,Q4,Interior,Kelowna General Hospital,Facial Bone Reconstruction,27,14,6.8,131.2
30302,2012-01-01,Q4,Interior,Kelowna General Hospital,Fallopian Tube/Ovarian Surgery,35,43,5.3,12.5
30303,2012-01-01,Q4,Interior,Kelowna General Hospital,Foot/Ankle Surgery,101,37,32.4,42.2
30304,2012-01-01,Q4,Interior,Kelowna General Hospital,Fracture Repair,9,11,2.7,15.9
30305,2012-01-01,Q4,Interior,Kelowna General Hospital,Free Flap Graft,3,6,2.0,22.9
30306,2012-01-01,Q4,Interior,Kelowna General Hospital,Hand/Wrist Surgery,21,13,8.1,18.8
30307,2012-01-01,Q4,Interior,Kelowna General Hospital,Hernia Repair - Abdominal,199,104,13.4,30.6
30308,2012-01-01,Q4,Interior,Kelowna General Hospital,Hernia Repair - Hiatal,9,14,7.4,20.1
30309,2012-01-01,Q4,Interior,Kelowna General Hospital,Hip Replacement,145,78,12.1,37.0
30310,2012-01-01,Q4,Interior,Kelowna General Hospital,Kidney/Bladder Stone Removal,9,20,2.9,9.4
30311,2012-01-01,Q4,Interior,Kelowna General Hospital,Knee - ACL Repair,51,20,14.8,33.7
30312,2012-01-01,Q4,Interior,Kelowna General Hospital,Knee - Meniscectomy,42,32,7.7,28.2
30313,2012-01-01,Q4,Interior,Kelowna General Hospital,Knee Arthroscopy,110,59,16.1,26.0
30314,2012-01-01,Q4,Interior,Kelowna General Hospital,Knee Replacement,279,86,15.4,49.1
30315,2012-01-01,Q4,Interior,Kelowna General Hospital,Laparoscopy,3,14,6.1,14.2
30316,2012-01-01,Q4,Interior,Kelowna General Hospital,Lung Surgery,7,15,1.9,3.3
30317,2012-01-01,Q4,Interior,Kelowna General Hospital,Male Reproductive Surgery,16,19,4.4,10.6
30318,2012-01-01,Q4,Interior,Kelowna General Hospital,Mastectomy,17,47,2.0,3.8
30319,2012-01-01,Q4,Interior,Kelowna General Hospital,Myringotomy,10,30,3.4,7.2
30320,2012-01-01,Q4,Interior,Kelowna General Hospital,Nasal Surgery,66,28,19.6,28.8
30321,2012-01-01,Q4,Interior,Kelowna General Hospital,Nerve Surgery,42,16,13.2,32.6
30322,2012-01-01,Q4,Interior,Kelowna General Hospital,Other Eye Surgery,64,55,14.7,40.1
30323,2012-01-01,Q4,Interior,Kelowna General Hospital,Other Joint Reconstruction,79,26,21.5,36.8
30324,2012-01-01,Q4,Interior,Kelowna General Hospital,Other Orthopaedic Surgery,120,92,6.6,28.9
30325,2012-01-01,Q4,Interior,Kelowna General Hospital,Other Urology Surgery,25,66,3.5,10.0
30326,2012-01-01,Q4,Interior,Kelowna General Hospital,Parotidectomy,3,6,6.9,9.1
30327,2012-01-01,Q4,Interior,Kelowna General Hospital,Prostate Surgery,26,77,3.0,10.0
30328,2012-01-01,Q4,Interior,Kelowna General Hospital,Rectal Surgery,59,14,12.1,22.5
30329,2012-01-01,Q4,Interior,Kelowna General Hospital,Rib Resection,12,14,9.9,19.2
30330,2012-01-01,Q4,Interior,Kelowna General Hospital,Scope of Chest,6,47,1.1,10.6
30331,2012-01-01,Q4,Interior,Kelowna General Hospital,Shoulder Surgery,82,30,17.1,39.5
30332,2012-01-01,Q4,Interior,Kelowna General Hospital,Sinus Surgery,36,21,8.6,43.1
30333,2012-01-01,Q4,Interior,Kelowna General Hospital,Skin Surgery,28,10,6.6,22.5
30334,2012-01-01,Q4,Interior,Kelowna General Hospital,Skin Tumour Removal,28,41,5.6,23.1
30335,2012-01-01,Q4,Interior,Kelowna General Hospital,Spinal/Back Surgery,248,109,8.7,45.7
30336,2012-01-01,Q4,Interior,Kelowna General Hospital,Tendon Surgery,18,8,4.3,18.4
30337,2012-01-01,Q4,Interior,Kelowna General Hospital,Thoracotomy,5,17,1.3,2.5
30338,2012-01-01,Q4,Interior,Kelowna General Hospital,Thyroidectomy,20,18,5.7,37.9
30339,2012-01-01,Q4,Interior,Kelowna General Hospital,Tonsillectomy/Adenoidectomy,52,49,5.3,15.0
30340,2012-01-01,Q4,Interior,Kelowna General Hospital,Tympanoplasty,17,21,16.1,30.4
30341,2012-01-01,Q4,Interior,Kelowna General Hospital,Uterine Surgery,118,115,6.3,13.9
30342,2012-01-01,Q4,Interior,Kelowna General Hospital,Vaginal Repair,20,16,7.7,15.9
30343,2012-01-01,Q4,Interior,Kelowna General Hospital,Varicose Veins Ligation/Stripping,32,9,76.9,150.7
30344,2012-01-01,Q4,Interior,Kelowna General Hospital,Vascular Bypass Graft - Non Cardiac,5,35,0.6,3.1
30345,2012-01-01,Q4,Interior,Kelowna General Hospital,Vascular Surgery - Other,28,36,2.0,8.5
30346,2012-01-01,Q4,Interior,Kelowna General Hospital,Wound/Laceration Care,5,8,1.7,36.4
30347,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,All Other Procedures,15,18,4.5,12.5
30349,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Biopsy in OR,10,8,1.8,13.5
30350,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Bladder Surgery,27,13,7.1,21.8
30351,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Breast Biopsy,5,6,1.9,4.9
30352,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Breast Reconstruction,13,12,16.4,61.3
30353,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,14,34,4.8,17.8
30354,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,D&C and Related Surgery,9,21,3.4,18.0
30355,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Dental Surgery,6,6,2.6,23.3
30356,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Fallopian Tube/Ovarian Surgery,5,8,7.0,11.2
30357,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,3,12,1.0,33.7
30358,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,61,18,14.3,59.6
30359,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Hernia Repair - Abdominal,79,54,5.6,23.4
30360,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,23,27,4.0,18.6
30361,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Knee - ACL Repair,43,5,14.0,33.4
30362,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Knee - Meniscectomy,63,29,18.6,86.9
30363,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Knee Arthroscopy,177,44,16.1,65.5
30364,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,68,41,5.4,19.3
30365,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Male Reproductive Surgery,28,6,18.6,38.7
30366,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Mastectomy,8,21,1.1,8.0
30367,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Myringotomy,5,6,6.9,8.1
30368,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,79,8,16.5,73.3
30369,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Other Joint Reconstruction,49,6,15.6,41.3
30370,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Other Orthopaedic Surgery,141,45,20.1,86.2
30371,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Other Urology Surgery,19,7,13.7,30.6
30372,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Prostate Surgery,31,18,10.7,12.9
30373,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Shoulder Surgery,194,54,13.1,60.1
30374,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Skin Tumour Removal,15,6,3.2,13.5
30375,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,9,6,17.4,29.1
30376,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Thyroidectomy,3,7,7.4,20.5
30377,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Tonsillectomy/Adenoidectomy,41,15,31.4,41.5
30378,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Uterine Surgery,14,17,9.0,30.9
30379,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Vaginal Repair,3,5,15.1,40.8
30380,2012-01-01,Q4,Interior,Kootenay Boundary Regional Hospital,Vascular Surgery - Other,13,12,1.0,3.8
30382,2012-01-01,Q4,Interior,Kootenay Lake Hospital,Cataract Surgery,489,128,6.9,22.8
30383,2012-01-01,Q4,Interior,Kootenay Lake Hospital,D&C and Related Surgery,11,14,2.4,6.5
30384,2012-01-01,Q4,Interior,Kootenay Lake Hospital,Dental Surgery,20,48,4.1,15.0
30385,2012-01-01,Q4,Interior,Kootenay Lake Hospital,Fallopian Tube/Ovarian Surgery,14,8,7.9,29.4
30386,2012-01-01,Q4,Interior,Kootenay Lake Hospital,Laparoscopy,6,7,2.7,9.6
30387,2012-01-01,Q4,Interior,Kootenay Lake Hospital,Uterine Surgery,15,12,4.0,5.1
30389,2012-01-01,Q4,Interior,Penticton Regional Hospital,All Other Procedures,9,18,4.6,19.0
30391,2012-01-01,Q4,Interior,Penticton Regional Hospital,Biopsy in OR,3,10,2.6,7.4
30392,2012-01-01,Q4,Interior,Penticton Regional Hospital,Bladder Surgery,23,34,3.0,16.9
30393,2012-01-01,Q4,Interior,Penticton Regional Hospital,Bowel Resection,5,21,3.1,8.9
30394,2012-01-01,Q4,Interior,Penticton Regional Hospital,Breast Biopsy,3,12,2.9,5.0
30395,2012-01-01,Q4,Interior,Penticton Regional Hospital,Cholecystectomy,18,21,7.9,11.1
30396,2012-01-01,Q4,Interior,Penticton Regional Hospital,Cyst/Ganglion Removal,3,5,3.1,7.0
30397,2012-01-01,Q4,Interior,Penticton Regional Hospital,D&C and Related Surgery,13,46,1.7,3.6
30398,2012-01-01,Q4,Interior,Penticton Regional Hospital,Excision Lesion/Tumour,3,5,3.1,9.6
30399,2012-01-01,Q4,Interior,Penticton Regional Hospital,Fallopian Tube/Ovarian Surgery,8,31,3.0,9.0
30400,2012-01-01,Q4,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,24,30,5.3,12.3
30401,2012-01-01,Q4,Interior,Penticton Regional Hospital,Hernia Repair - Abdominal,77,62,8.1,25.1
30402,2012-01-01,Q4,Interior,Penticton Regional Hospital,Hip Replacement,34,26,7.7,11.9
30403,2012-01-01,Q4,Interior,Penticton Regional Hospital,Kidney/Bladder Stone Removal,6,15,3.0,25.5
30404,2012-01-01,Q4,Interior,Penticton Regional Hospital,Knee - ACL Repair,11,5,16.4,22.3
30405,2012-01-01,Q4,Interior,Penticton Regional Hospital,Knee - Meniscectomy,23,43,9.3,14.1
30406,2012-01-01,Q4,Interior,Penticton Regional Hospital,Knee Arthroscopy,30,26,6.3,14.7
30407,2012-01-01,Q4,Interior,Penticton Regional Hospital,Knee Replacement,78,42,12.7,20.7
30408,2012-01-01,Q4,Interior,Penticton Regional Hospital,Laparoscopy,3,15,2.4,5.6
30409,2012-01-01,Q4,Interior,Penticton Regional Hospital,Laparotomy,3,5,2.4,5.4
30410,2012-01-01,Q4,Interior,Penticton Regional Hospital,Male Reproductive Surgery,22,12,16.8,29.3
30411,2012-01-01,Q4,Interior,Penticton Regional Hospital,Mastectomy,9,30,2.9,4.8
30412,2012-01-01,Q4,Interior,Penticton Regional Hospital,Nasal Surgery,31,13,5.7,40.4
30413,2012-01-01,Q4,Interior,Penticton Regional Hospital,Other Joint Reconstruction,5,8,5.4,13.4
30414,2012-01-01,Q4,Interior,Penticton Regional Hospital,Other Orthopaedic Surgery,28,31,3.3,15.0
30415,2012-01-01,Q4,Interior,Penticton Regional Hospital,Other Urology Surgery,8,37,3.0,23.9
30416,2012-01-01,Q4,Interior,Penticton Regional Hospital,Prostate Surgery,12,23,3.9,23.4
30417,2012-01-01,Q4,Interior,Penticton Regional Hospital,Shoulder Surgery,24,26,2.6,11.8
30418,2012-01-01,Q4,Interior,Penticton Regional Hospital,Sinus Surgery,30,27,13.1,51.7
30419,2012-01-01,Q4,Interior,Penticton Regional Hospital,Skin Tumour Removal,6,14,4.5,20.5
30420,2012-01-01,Q4,Interior,Penticton Regional Hospital,Tonsillectomy/Adenoidectomy,9,13,4.9,9.4
30421,2012-01-01,Q4,Interior,Penticton Regional Hospital,Tympanoplasty,13,10,11.8,34.9
30422,2012-01-01,Q4,Interior,Penticton Regional Hospital,Uterine Surgery,17,44,1.9,6.6
30423,2012-01-01,Q4,Interior,Penticton Regional Hospital,Vaginal Repair,17,15,3.3,7.3
30424,2012-01-01,Q4,Interior,Penticton Regional Hospital,Vascular Surgery - Other,5,5,2.0,4.6
30426,2012-01-01,Q4,Interior,Pleasant Valley Health Centre,Cataract Surgery,527,528,2.3,13.1
30427,2012-01-01,Q4,Interior,Pleasant Valley Health Centre,Other Eye Surgery,6,9,0.9,4.7
30429,2012-01-01,Q4,Interior,Queen Victoria Hospital,Hand/Wrist Surgery,3,8,5.1,9.7
30430,2012-01-01,Q4,Interior,Queen Victoria Hospital,Hernia Repair - Abdominal,10,5,12.1,16.5
30431,2012-01-01,Q4,Interior,Queen Victoria Hospital,Knee Arthroscopy,11,13,3.6,5.5
30432,2012-01-01,Q4,Interior,Royal Inland Hospital,All Other Procedures,24,56,2.1,11.7
30434,2012-01-01,Q4,Interior,Royal Inland Hospital,Biopsy in OR,9,11,1.4,8.6
30435,2012-01-01,Q4,Interior,Royal Inland Hospital,Bladder Surgery,41,65,2.4,11.4
30436,2012-01-01,Q4,Interior,Royal Inland Hospital,Bowel Resection,7,28,2.1,6.4
30437,2012-01-01,Q4,Interior,Royal Inland Hospital,Breast Biopsy,9,15,1.4,3.3
30438,2012-01-01,Q4,Interior,Royal Inland Hospital,Breast Reconstruction,16,34,6.9,18.6
30439,2012-01-01,Q4,Interior,Royal Inland Hospital,Breast Reduction,65,25,16.0,23.3
30440,2012-01-01,Q4,Interior,Royal Inland Hospital,Cataract Surgery,1136,342,18.9,44.7
30441,2012-01-01,Q4,Interior,Royal Inland Hospital,Cholecystectomy,39,58,3.9,9.5
30442,2012-01-01,Q4,Interior,Royal Inland Hospital,Cranial Surgery,3,10,1.9,11.3
30443,2012-01-01,Q4,Interior,Royal Inland Hospital,Cyst/Ganglion Removal,5,7,8.6,23.3
30444,2012-01-01,Q4,Interior,Royal Inland Hospital,D&C and Related Surgery,35,65,3.9,10.5
30445,2012-01-01,Q4,Interior,Royal Inland Hospital,Dental Surgery,151,49,10.1,27.5
30446,2012-01-01,Q4,Interior,Royal Inland Hospital,Endarterectomy,3,8,0.1,7.0
30447,2012-01-01,Q4,Interior,Royal Inland Hospital,Excision Lesion/Tumour,11,14,2.6,7.5
30448,2012-01-01,Q4,Interior,Royal Inland Hospital,Fallopian Tube/Ovarian Surgery,29,37,4.7,9.2
30449,2012-01-01,Q4,Interior,Royal Inland Hospital,Fracture Repair,11,18,2.1,8.9
30450,2012-01-01,Q4,Interior,Royal Inland Hospital,Hand/Wrist Surgery,38,20,15.1,34.3
30451,2012-01-01,Q4,Interior,Royal Inland Hospital,Hernia Repair - Abdominal,77,79,4.9,17.1
30452,2012-01-01,Q4,Interior,Royal Inland Hospital,Hip Replacement,190,49,25.9,53.3
