,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
16622,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,11,9,14.6,29.2
16623,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Nerve Surgery,8,6,4.1,6.5
16624,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,34,14,5.5,11.3
16625,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Prostate Surgery,6,8,12.2,26.0
16626,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Shoulder Surgery,42,17,5.9,11.1
16627,2011-01-01,Q1,Northern,Dawson Creek And District Hospital,Uterine Surgery,19,36,4.6,9.7
16629,2011-01-01,Q1,Northern,Fort St John General Hospital,Cataract Surgery,203,29,32.9,56.2
16630,2011-01-01,Q1,Northern,Fort St John General Hospital,Cholecystectomy,5,16,7.4,14.0
16631,2011-01-01,Q1,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,7,14,6.2,19.8
16632,2011-01-01,Q1,Northern,Fort St John General Hospital,D&C and Related Surgery,3,11,3.0,4.3
16633,2011-01-01,Q1,Northern,Fort St John General Hospital,Dental Surgery,18,23,7.1,10.1
16634,2011-01-01,Q1,Northern,Fort St John General Hospital,Excision Lesion/Tumour,3,5,31.9,69.5
16635,2011-01-01,Q1,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,3,13,3.6,9.5
16636,2011-01-01,Q1,Northern,Fort St John General Hospital,Hand/Wrist Surgery,12,8,8.9,28.3
16637,2011-01-01,Q1,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,36,32,7.4,19.7
16638,2011-01-01,Q1,Northern,Fort St John General Hospital,Knee Arthroscopy,25,9,13.6,20.5
16639,2011-01-01,Q1,Northern,Fort St John General Hospital,Laparoscopy,3,14,1.9,3.6
16640,2011-01-01,Q1,Northern,Fort St John General Hospital,Male Reproductive Surgery,5,7,14.6,25.1
16641,2011-01-01,Q1,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,19,9,8.1,11.8
16642,2011-01-01,Q1,Northern,Fort St John General Hospital,Rectal Surgery,8,6,16.6,22.2
16643,2011-01-01,Q1,Northern,Fort St John General Hospital,Skin Tumour Removal,3,7,7.1,15.3
16644,2011-01-01,Q1,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,21,20,12.1,18.3
16645,2011-01-01,Q1,Northern,Fort St John General Hospital,Uterine Surgery,9,19,2.7,4.6
16646,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,All Other Procedures,143,249,4.4,14.2
16648,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Bladder Surgery,13,12,22.6,28.2
16649,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,3,10,2.0,3.7
16650,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Cyst/Ganglion Removal,6,10,2.7,5.4
16651,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Dental Surgery,30,45,3.1,27.8
16652,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,8,12,2.9,9.0
16653,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,3,6,5.9,10.6
16654,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,12,23,3.3,21.1
16655,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Mastectomy,3,11,1.7,2.7
16656,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Myringotomy,3,8,3.4,7.2
16657,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,5,8,3.4,11.9
16658,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Other Urology Surgery,25,25,0.4,52.0
16659,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,6,22,3.2,9.4
16660,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,32,15,10.7,13.4
16661,2011-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Varicose Veins Ligation/Stripping,5,10,6.6,9.7
16663,2011-01-01,Q1,Northern,Kitimat General Hospital,Dental Surgery,10,16,1.7,2.2
16664,2011-01-01,Q1,Northern,Kitimat General Hospital,Knee Arthroscopy,27,44,6.8,14.7
16665,2011-01-01,Q1,Northern,Kitimat General Hospital,Knee Replacement,20,20,25.6,43.0
16666,2011-01-01,Q1,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,3,30,4.6,11.2
16667,2011-01-01,Q1,Northern,Kitimat General Hospital,Shoulder Surgery,8,8,4.6,19.8
16668,2011-01-01,Q1,Northern,Mills Memorial Hospital,All Other Procedures,3,14,4.3,8.7
16670,2011-01-01,Q1,Northern,Mills Memorial Hospital,Bladder Surgery,7,12,0.1,8.3
16671,2011-01-01,Q1,Northern,Mills Memorial Hospital,Bowel Resection,3,13,0.1,4.3
16672,2011-01-01,Q1,Northern,Mills Memorial Hospital,Cataract Surgery,118,203,6.3,11.8
16673,2011-01-01,Q1,Northern,Mills Memorial Hospital,Cholecystectomy,8,21,4.3,4.4
16674,2011-01-01,Q1,Northern,Mills Memorial Hospital,D&C and Related Surgery,5,17,0.1,6.1
16675,2011-01-01,Q1,Northern,Mills Memorial Hospital,Dental Surgery,18,63,4.3,10.0
16676,2011-01-01,Q1,Northern,Mills Memorial Hospital,Excision Lesion/Tumour,22,60,4.3,8.7
16677,2011-01-01,Q1,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,6,2.2,6.5
16678,2011-01-01,Q1,Northern,Mills Memorial Hospital,Hand/Wrist Surgery,3,9,4.3,8.7
16679,2011-01-01,Q1,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,9,23,4.3,4.4
16680,2011-01-01,Q1,Northern,Mills Memorial Hospital,Mastectomy,3,5,4.3,4.4
16681,2011-01-01,Q1,Northern,Mills Memorial Hospital,Other Eye Surgery,3,11,8.7,37.7
16682,2011-01-01,Q1,Northern,Mills Memorial Hospital,Other Urology Surgery,25,23,4.3,8.7
16683,2011-01-01,Q1,Northern,Mills Memorial Hospital,Prostate Surgery,3,11,4.3,8.7
16684,2011-01-01,Q1,Northern,Mills Memorial Hospital,Skin Tumour Removal,3,5,4.3,6.9
16685,2011-01-01,Q1,Northern,Mills Memorial Hospital,Uterine Surgery,15,23,1.6,4.4
16686,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,All Other Procedures,35,176,1.6,5.4
16688,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Cyst/Ganglion Removal,3,5,0.6,1.2
16689,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,3,9,3.0,4.5
16690,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,13,0.9,5.0
16691,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Knee Replacement,3,6,4.4,9.9
16692,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,7,6,1.6,7.1
16693,2011-01-01,Q1,Northern,Prince Rupert Regional Hospital,Uterine Surgery,8,27,5.1,10.1
16694,2011-01-01,Q1,Northern,St. John Hospital,All Other Procedures,38,138,5.7,14.0
16696,2011-01-01,Q1,Northern,St. John Hospital,Bladder Surgery,5,8,13.1,26.2
16697,2011-01-01,Q1,Northern,St. John Hospital,Dental Surgery,14,23,9.0,13.2
16698,2011-01-01,Q1,Northern,St. John Hospital,Foot/Ankle Surgery,3,5,7.3,14.5
16699,2011-01-01,Q1,Northern,St. John Hospital,Hand/Wrist Surgery,6,5,5.1,7.5
16700,2011-01-01,Q1,Northern,St. John Hospital,Knee - Meniscectomy,15,30,4.9,11.0
16701,2011-01-01,Q1,Northern,St. John Hospital,Male Reproductive Surgery,8,20,6.1,14.2
16702,2011-01-01,Q1,Northern,St. John Hospital,Myringotomy,6,7,4.3,11.7
16703,2011-01-01,Q1,Northern,St. John Hospital,Other Orthopaedic Surgery,21,28,5.4,10.4
16704,2011-01-01,Q1,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,56,17,13.9,35.2
16705,2011-01-01,Q1,Northern,St. John Hospital,Varicose Veins Ligation/Stripping,3,6,8.9,10.2
16706,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,36,31,6.3,67.3
16708,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Aortic Aneurysm Repair,3,9,3.7,6.5
16709,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,5,10,4.9,26.4
16710,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,37,53,5.1,40.2
16711,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,13,21,2.6,4.3
16712,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,5,26,3.0,6.4
16713,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Reconstruction,10,19,4.7,31.8
16714,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,42,10,7.7,31.8
16715,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,328,186,6.6,30.4
16716,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,49,48,5.0,13.3
16717,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Colostomy/Ileostomy,8,6,7.9,57.4
16718,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,13,11,7.4,61.1
16719,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,35,35,5.4,11.9
16720,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,92,69,4.9,29.1
16721,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,12,9,2.4,3.3
16722,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,3,5,4.1,22.6
16723,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Facial Bone Reconstruction,3,8,1.0,3.6
16724,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,41,31,7.6,27.7
16725,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,22,9,23.1,47.6
16726,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,13,10,7.6,28.3
16727,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,99,54,9.7,32.1
16728,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Hiatal,3,5,3.3,7.6
16729,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,95,37,10.9,53.6
16730,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,11,19,4.7,15.8
16731,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,44,21,10.3,54.9
16732,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Knee - Meniscectomy,39,9,8.0,15.0
16733,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,70,35,26.3,97.9
16734,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,272,63,11.1,45.2
16735,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Laparoscopy,3,16,7.1,46.9
16736,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,35,17,7.1,32.1
16737,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Mastectomy,12,21,2.1,27.0
16738,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,9,16,5.1,21.4
16739,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Nerve Surgery,6,6,0.8,6.6
16740,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,3,5,6.0,13.9
16741,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,32,17,24.3,111.2
16742,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,131,80,5.9,39.0
16743,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,33,40,4.9,19.4
16744,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,47,27,3.6,13.8
16745,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Rectal Surgery,15,8,9.1,45.3
16746,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,157,52,23.1,122.4
16747,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Sinus Surgery,3,13,5.3,18.0
16748,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Skin Surgery,8,6,3.4,7.6
16749,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,8,7,2.7,13.5
16750,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,11,7,3.9,32.3
16751,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,10,9,4.9,8.6
16752,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,79,113,6.4,15.4
16753,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,21,12,6.9,44.4
16754,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,8,18,3.1,18.9
16755,2011-01-01,Q1,Northern,The University Hospital Of Northern British Columbia,Wound/Laceration Care,3,5,2.4,6.1
16757,2011-01-01,Q1,Northern,Wrinch Memorial Hospital,Dental Surgery,3,8,1.3,5.9
16758,2011-01-01,Q1,Northern,Wrinch Memorial Hospital,Tonsillectomy/Adenoidectomy,5,10,16.4,47.7
18609,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Hand/Wrist Surgery,6,6,7.5,17.9
18610,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,12,5,9.3,16.2
18611,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Myringotomy,3,6,4.0,11.1
18612,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Other Orthopaedic Surgery,3,13,5.9,24.4
18613,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Other Urology Surgery,28,11,35.1,55.1
18614,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Skin Tumour Removal,3,6,3.4,9.8
18615,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Tonsillectomy/Adenoidectomy,3,5,4.1,8.6
18616,2011-01-01,Q2,Northern,Bulkley Valley District Hospital,Uterine Surgery,3,12,24.1,24.1
18618,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Bladder Surgery,3,6,6.9,10.1
18619,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Bowel Resection,3,5,1.9,5.6
18620,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Cholecystectomy,17,8,18.2,21.6
18621,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Cone Biopsy,3,5,2.9,3.3
18622,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Dental Surgery,5,6,7.0,7.6
18623,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Fallopian Tube/Ovarian Surgery,23,5,12.1,14.9
18624,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,45,13,18.9,22.0
18625,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Hip Replacement,15,12,7.4,10.1
18626,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,7,11,9.0,23.3
18627,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Knee Replacement,28,15,13.9,26.3
18628,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,13,7,7.7,27.0
18629,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Nerve Surgery,9,5,18.7,26.1
18630,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,42,22,9.7,22.0
18631,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Prostate Surgery,6,5,20.6,37.6
18632,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Shoulder Surgery,45,13,16.4,31.6
18633,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Skin Tumour Removal,3,5,19.7,20.6
18634,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Tonsillectomy/Adenoidectomy,17,15,10.4,19.3
18635,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Uterine Surgery,24,37,5.0,8.4
18636,2011-01-01,Q2,Northern,Dawson Creek And District Hospital,Vascular Surgery - Other,3,5,2.6,3.2
18638,2011-01-01,Q2,Northern,Fort St John General Hospital,Cataract Surgery,145,103,27.3,43.8
18639,2011-01-01,Q2,Northern,Fort St John General Hospital,Cholecystectomy,8,10,1.9,6.1
18640,2011-01-01,Q2,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,5,10,7.5,14.9
18641,2011-01-01,Q2,Northern,Fort St John General Hospital,Dental Surgery,12,13,9.7,18.0
18642,2011-01-01,Q2,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,6,7,0.4,3.2
18643,2011-01-01,Q2,Northern,Fort St John General Hospital,Hand/Wrist Surgery,11,6,4.6,14.1
18644,2011-01-01,Q2,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,23,32,5.1,14.7
18645,2011-01-01,Q2,Northern,Fort St John General Hospital,Knee Arthroscopy,25,17,9.1,15.2
18646,2011-01-01,Q2,Northern,Fort St John General Hospital,Laparoscopy,3,9,2.0,7.9
18647,2011-01-01,Q2,Northern,Fort St John General Hospital,Other Eye Surgery,20,9,3.0,28.4
18648,2011-01-01,Q2,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,25,12,9.8,12.1
18649,2011-01-01,Q2,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,14,17,9.9,19.6
18650,2011-01-01,Q2,Northern,Fort St John General Hospital,Uterine Surgery,5,24,3.1,6.5
18651,2011-01-01,Q2,Northern,Fort St John General Hospital,Wound/Laceration Care,6,5,0.6,1.6
18652,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,All Other Procedures,153,237,6.0,14.5
18654,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Bladder Surgery,12,7,23.9,35.0
18655,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,3,7,2.4,7.3
18656,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Cyst/Ganglion Removal,7,10,4.3,8.0
18657,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Dental Surgery,23,31,6.1,24.6
18658,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,3,10,8.7,13.0
18659,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,3,5,3.7,4.5
18660,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,10,22,5.7,19.5
18661,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,3,9,6.6,8.5
18662,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,3,17,3.6,9.9
18663,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,42,10,24.4,29.1
18664,2011-01-01,Q2,Northern,G.R. Baker Memorial Hospital,Wound/Laceration Care,3,10,0.4,1.6
18666,2011-01-01,Q2,Northern,Kitimat General Hospital,Cholecystectomy,3,10,7.4,11.8
18667,2011-01-01,Q2,Northern,Kitimat General Hospital,Dental Surgery,8,23,7.9,20.9
18668,2011-01-01,Q2,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,5,13,3.9,9.4
18669,2011-01-01,Q2,Northern,Kitimat General Hospital,Knee Arthroscopy,29,47,5.1,14.8
18670,2011-01-01,Q2,Northern,Kitimat General Hospital,Knee Replacement,26,8,20.8,29.6
18671,2011-01-01,Q2,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,16,18,2.6,7.2
18672,2011-01-01,Q2,Northern,Kitimat General Hospital,Shoulder Surgery,10,5,7.3,14.3
18673,2011-01-01,Q2,Northern,Kitimat General Hospital,Vascular Surgery - Other,3,5,1.0,1.7
18674,2011-01-01,Q2,Northern,Mills Memorial Hospital,All Other Procedures,3,15,0.6,4.9
18676,2011-01-01,Q2,Northern,Mills Memorial Hospital,Bladder Surgery,6,9,4.4,6.7
18677,2011-01-01,Q2,Northern,Mills Memorial Hospital,Bowel Resection,3,24,4.4,4.4
18678,2011-01-01,Q2,Northern,Mills Memorial Hospital,Cataract Surgery,192,143,8.1,17.0
18679,2011-01-01,Q2,Northern,Mills Memorial Hospital,Cholecystectomy,3,21,4.4,8.7
18680,2011-01-01,Q2,Northern,Mills Memorial Hospital,Cone Biopsy,3,7,0.1,2.8
18681,2011-01-01,Q2,Northern,Mills Memorial Hospital,D&C and Related Surgery,3,12,4.3,8.5
18682,2011-01-01,Q2,Northern,Mills Memorial Hospital,Dental Surgery,20,15,4.4,8.9
18683,2011-01-01,Q2,Northern,Mills Memorial Hospital,Excision Lesion/Tumour,3,34,4.4,8.7
18684,2011-01-01,Q2,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,8,8,6.9,9.0
18685,2011-01-01,Q2,Northern,Mills Memorial Hospital,Hand/Wrist Surgery,3,7,4.4,8.0
18686,2011-01-01,Q2,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,6,22,4.4,8.7
18687,2011-01-01,Q2,Northern,Mills Memorial Hospital,Male Reproductive Surgery,3,6,6.6,8.7
18688,2011-01-01,Q2,Northern,Mills Memorial Hospital,Mastectomy,3,9,4.4,8.7
18689,2011-01-01,Q2,Northern,Mills Memorial Hospital,Other Urology Surgery,3,34,4.4,8.7
18690,2011-01-01,Q2,Northern,Mills Memorial Hospital,Prostate Surgery,3,8,4.4,8.7
18691,2011-01-01,Q2,Northern,Mills Memorial Hospital,Uterine Surgery,13,29,6.9,11.4
18692,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,All Other Procedures,76,138,3.0,10.2
18694,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,5,6,5.8,8.6
18695,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Foot/Ankle Surgery,11,10,8.3,11.5
18696,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Hand/Wrist Surgery,3,5,2.9,5.5
18697,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,12,16,2.8,6.0
18698,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Knee - ACL Repair,3,6,5.9,7.9
18699,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Knee Arthroscopy,5,9,4.4,9.5
18700,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Knee Replacement,5,6,5.4,11.8
18701,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Nerve Surgery,3,5,4.4,10.5
18702,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,9,25,1.9,10.1
18703,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Shoulder Surgery,3,6,6.1,8.1
18704,2011-01-01,Q2,Northern,Prince Rupert Regional Hospital,Uterine Surgery,7,20,2.5,7.3
18705,2011-01-01,Q2,Northern,St. John Hospital,All Other Procedures,57,79,3.0,6.7
18707,2011-01-01,Q2,Northern,St. John Hospital,Dental Surgery,15,18,5.6,9.4
18708,2011-01-01,Q2,Northern,St. John Hospital,Hand/Wrist Surgery,6,5,1.6,12.4
18709,2011-01-01,Q2,Northern,St. John Hospital,Hernia Repair - Abdominal,3,7,9.1,33.4
18710,2011-01-01,Q2,Northern,St. John Hospital,Knee - Meniscectomy,15,20,5.5,14.8
18711,2011-01-01,Q2,Northern,St. John Hospital,Male Reproductive Surgery,3,11,6.3,8.0
18712,2011-01-01,Q2,Northern,St. John Hospital,Myringotomy,3,9,7.1,11.0
18713,2011-01-01,Q2,Northern,St. John Hospital,Other Orthopaedic Surgery,28,26,7.4,13.9
18714,2011-01-01,Q2,Northern,St. John Hospital,Skin Tumour Removal,3,7,8.0,12.8
18715,2011-01-01,Q2,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,48,29,21.1,37.0
18716,2011-01-01,Q2,Northern,St. John Hospital,Uterine Surgery,7,15,9.9,14.2
18717,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,35,21,5.6,16.0
18719,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Aortic Aneurysm Repair,6,5,5.0,13.5
18720,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,9,10,1.5,12.5
18721,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,59,28,4.7,10.9
18722,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,9,22,2.8,14.5
18723,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,3,14,2.4,9.9
18724,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Breast Reconstruction,12,10,9.9,17.6
18725,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,54,9,9.1,22.1
18726,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,320,199,8.7,35.3
18727,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,69,31,6.7,16.9
18728,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,15,10,6.1,9.9
18729,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,42,26,12.4,18.9
18730,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,75,60,10.1,32.3
18731,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,11,9,6.6,34.9
18732,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Facial Bone Reconstruction,3,5,5.0,7.0
18733,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,48,22,12.4,20.7
18734,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,20,5,41.3,162.8
18735,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Fracture Repair,8,7,5.1,17.5
18736,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,14,6,9.8,39.9
18737,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,123,41,9.7,27.3
18738,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,104,27,10.7,19.0
18739,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,16,8,2.7,5.9
18740,2011-01-01,Q2,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,46,18,14.0,26.5
