,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
23560,2011,Q4,Vancouver Island,Victoria General Hospital,Thyroidectomy,9,16,3.6,9.8,11_Q4
23561,2011,Q4,Vancouver Island,Victoria General Hospital,Tonsillectomy/Adenoidectomy,92,93,11.0,19.3,11_Q4
23562,2011,Q4,Vancouver Island,Victoria General Hospital,Tympanoplasty,35,21,27.0,40.0,11_Q4
23563,2011,Q4,Vancouver Island,Victoria General Hospital,Uterine Surgery,186,264,5.3,17.6,11_Q4
23564,2011,Q4,Vancouver Island,Victoria General Hospital,Vaginal Repair,72,16,12.4,29.7,11_Q4
23565,2011,Q4,Vancouver Island,Victoria General Hospital,Varicose Veins Ligation/Stripping,108,7,7.4,52.1,11_Q4
23566,2011,Q4,Vancouver Island,Victoria General Hospital,Vascular Surgery - Other,3,10,1.8,4.2,11_Q4
23567,2011,Q4,Vancouver Island,Victoria General Hospital,Wound/Laceration Care,51,21,11.9,62.6,11_Q4
23568,2011,Q4,Vancouver Island,West Coast General Hospital,All Other Procedures,9,18,2.9,16.2,11_Q4
23570,2011,Q4,Vancouver Island,West Coast General Hospital,Biopsy in OR,13,22,3.9,12.6,11_Q4
23571,2011,Q4,Vancouver Island,West Coast General Hospital,Bladder Surgery,44,16,9.6,68.9,11_Q4
23572,2011,Q4,Vancouver Island,West Coast General Hospital,Bowel Resection,3,10,2.2,11.1,11_Q4
23573,2011,Q4,Vancouver Island,West Coast General Hospital,Cholecystectomy,9,17,3.4,15.6,11_Q4
23574,2011,Q4,Vancouver Island,West Coast General Hospital,Cyst/Ganglion Removal,12,7,12.9,19.7,11_Q4
23575,2011,Q4,Vancouver Island,West Coast General Hospital,D&C and Related Surgery,6,12,1.6,4.8,11_Q4
23576,2011,Q4,Vancouver Island,West Coast General Hospital,Hand/Wrist Surgery,8,7,12.9,25.2,11_Q4
23577,2011,Q4,Vancouver Island,West Coast General Hospital,Hernia Repair - Abdominal,41,38,7.1,13.6,11_Q4
23578,2011,Q4,Vancouver Island,West Coast General Hospital,Kidney/Bladder Stone Removal,3,8,5.1,8.3,11_Q4
23579,2011,Q4,Vancouver Island,West Coast General Hospital,Laparoscopy,9,10,2.0,4.8,11_Q4
23580,2011,Q4,Vancouver Island,West Coast General Hospital,Male Reproductive Surgery,12,6,5.9,12.6,11_Q4
23581,2011,Q4,Vancouver Island,West Coast General Hospital,Mastectomy,3,5,2.0,2.5,11_Q4
23582,2011,Q4,Vancouver Island,West Coast General Hospital,Other Urology Surgery,11,13,4.7,9.6,11_Q4
23583,2011,Q4,Vancouver Island,West Coast General Hospital,Prostate Surgery,23,28,12.1,25.6,11_Q4
23584,2011,Q4,Vancouver Island,West Coast General Hospital,Uterine Surgery,10,23,2.1,9.0,11_Q4
23585,2011,Q4,Vancouver Island,West Coast General Hospital,Vaginal Repair,3,10,7.3,19.0,11_Q4
25344,2012,Q1,Vancouver Island,Campbell River And District General Hospital,All Other Procedures,3,9,5.7,16.8,12_Q1
25346,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Biopsy in OR,3,10,1.6,8.1,12_Q1
25347,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Bladder Surgery,23,12,11.5,18.1,12_Q1
25348,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Bowel Resection,3,9,4.0,6.1,12_Q1
25349,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Breast Biopsy,3,8,2.6,7.9,12_Q1
25350,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Breast Reduction,40,13,27.6,33.3,12_Q1
25351,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Cholecystectomy,45,19,8.1,23.8,12_Q1
25352,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Cyst/Ganglion Removal,3,15,5.4,13.5,12_Q1
25353,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Dental Surgery,149,58,16.4,21.8,12_Q1
25354,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Excision Lesion/Tumour,3,7,3.7,6.9,12_Q1
25355,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Fallopian Tube/Ovarian Surgery,10,16,10.0,17.0,12_Q1
25356,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Foot/Ankle Surgery,3,5,6.7,15.7,12_Q1
25357,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Fracture Repair,3,6,2.7,7.2,12_Q1
25358,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Hand/Wrist Surgery,10,11,6.6,11.3,12_Q1
25359,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Hernia Repair - Abdominal,80,30,6.4,24.1,12_Q1
25360,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Hip Replacement,45,33,12.9,17.7,12_Q1
25361,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Knee - ACL Repair,13,5,8.3,16.9,12_Q1
25362,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Knee Arthroscopy,42,42,5.4,16.2,12_Q1
25363,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Knee Replacement,84,38,14.7,23.0,12_Q1
25364,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Laparoscopy,17,17,10.1,19.2,12_Q1
25365,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Male Reproductive Surgery,20,10,8.4,21.9,12_Q1
25366,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Mastectomy,3,12,1.8,34.2,12_Q1
25367,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Myringotomy,15,20,6.1,9.1,12_Q1
25368,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Nasal Surgery,23,11,7.7,11.0,12_Q1
25369,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Other Joint Reconstruction,12,17,6.9,17.5,12_Q1
25370,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Other Orthopaedic Surgery,49,42,5.3,16.2,12_Q1
25371,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Other Urology Surgery,20,14,13.1,22.9,12_Q1
25372,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Shoulder Surgery,51,18,12.2,20.1,12_Q1
25373,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Skin Tumour Removal,16,15,2.6,8.3,12_Q1
25374,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Tonsillectomy/Adenoidectomy,30,34,10.1,18.2,12_Q1
25375,2012,Q1,Vancouver Island,Campbell River And District General Hospital,Uterine Surgery,20,51,5.0,19.0,12_Q1
25377,2012,Q1,Vancouver Island,Cowichan District Hospital,Biopsy in OR,3,5,1.1,5.7,12_Q1
25378,2012,Q1,Vancouver Island,Cowichan District Hospital,Bladder Surgery,20,26,3.6,12.2,12_Q1
25379,2012,Q1,Vancouver Island,Cowichan District Hospital,Bowel Resection,3,5,2.0,4.8,12_Q1
25380,2012,Q1,Vancouver Island,Cowichan District Hospital,Breast Reduction,20,5,2.9,5.3,12_Q1
25381,2012,Q1,Vancouver Island,Cowichan District Hospital,Cataract Surgery,119,215,3.9,17.9,12_Q1
25382,2012,Q1,Vancouver Island,Cowichan District Hospital,Cholecystectomy,10,19,3.1,7.2,12_Q1
25383,2012,Q1,Vancouver Island,Cowichan District Hospital,Cyst/Ganglion Removal,14,11,5.1,54.9,12_Q1
25384,2012,Q1,Vancouver Island,Cowichan District Hospital,D&C and Related Surgery,7,5,6.1,7.9,12_Q1
25385,2012,Q1,Vancouver Island,Cowichan District Hospital,Dental Surgery,86,66,8.1,27.9,12_Q1
25386,2012,Q1,Vancouver Island,Cowichan District Hospital,Fallopian Tube/Ovarian Surgery,9,10,9.9,16.6,12_Q1
25387,2012,Q1,Vancouver Island,Cowichan District Hospital,Hand/Wrist Surgery,56,25,6.9,50.4,12_Q1
25388,2012,Q1,Vancouver Island,Cowichan District Hospital,Hernia Repair - Abdominal,33,56,5.9,10.1,12_Q1
25389,2012,Q1,Vancouver Island,Cowichan District Hospital,Hip Replacement,57,32,19.7,30.6,12_Q1
25390,2012,Q1,Vancouver Island,Cowichan District Hospital,Knee - Meniscectomy,23,7,5.1,45.9,12_Q1
25391,2012,Q1,Vancouver Island,Cowichan District Hospital,Knee Arthroscopy,127,76,11.9,52.1,12_Q1
25392,2012,Q1,Vancouver Island,Cowichan District Hospital,Knee Replacement,103,53,21.1,29.5,12_Q1
25393,2012,Q1,Vancouver Island,Cowichan District Hospital,Mastectomy,3,16,1.2,4.3,12_Q1
25394,2012,Q1,Vancouver Island,Cowichan District Hospital,Myringotomy,6,7,7.3,14.6,12_Q1
25395,2012,Q1,Vancouver Island,Cowichan District Hospital,Nasal Surgery,25,30,7.6,16.0,12_Q1
25396,2012,Q1,Vancouver Island,Cowichan District Hospital,Other Eye Surgery,5,26,4.1,21.2,12_Q1
25397,2012,Q1,Vancouver Island,Cowichan District Hospital,Other Joint Reconstruction,20,8,9.3,51.7,12_Q1
25398,2012,Q1,Vancouver Island,Cowichan District Hospital,Other Orthopaedic Surgery,43,31,5.4,59.0,12_Q1
25399,2012,Q1,Vancouver Island,Cowichan District Hospital,Other Urology Surgery,8,5,11.1,24.7,12_Q1
25400,2012,Q1,Vancouver Island,Cowichan District Hospital,Prostate Surgery,21,22,5.4,30.4,12_Q1
25401,2012,Q1,Vancouver Island,Cowichan District Hospital,Shoulder Surgery,53,46,6.4,21.1,12_Q1
25402,2012,Q1,Vancouver Island,Cowichan District Hospital,Tendon Surgery,3,6,2.5,32.3,12_Q1
25403,2012,Q1,Vancouver Island,Cowichan District Hospital,Tonsillectomy/Adenoidectomy,16,29,9.1,19.6,12_Q1
25404,2012,Q1,Vancouver Island,Cowichan District Hospital,Uterine Surgery,27,41,5.1,19.0,12_Q1
25405,2012,Q1,Vancouver Island,Cowichan District Hospital,Vaginal Repair,12,8,5.7,10.3,12_Q1
25406,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,All Other Procedures,14,25,1.3,5.7,12_Q1
25408,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Biopsy in OR,49,47,2.3,20.6,12_Q1
25409,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Bladder Surgery,43,75,2.9,15.4,12_Q1
25410,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Bowel Resection,15,40,2.4,17.7,12_Q1
25411,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Breast Biopsy,3,9,5.4,11.1,12_Q1
25412,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Breast Reconstruction,23,8,11.5,32.9,12_Q1
25413,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Breast Reduction,51,19,19.6,41.0,12_Q1
25414,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Cataract Surgery,898,585,11.4,19.4,12_Q1
25415,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Cholecystectomy,48,51,5.3,12.9,12_Q1
25416,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Cyst/Ganglion Removal,21,17,4.6,25.7,12_Q1
25417,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,D&C and Related Surgery,3,6,6.8,10.0,12_Q1
25418,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Dental Surgery,260,134,11.4,33.2,12_Q1
25419,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Examination Under Anaesthetic,13,14,4.5,12.9,12_Q1
25420,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Excision Lesion/Tumour,16,15,2.1,23.7,12_Q1
25421,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Facial Bone Reconstruction,76,37,17.0,82.2,12_Q1
25422,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Fallopian Tube/Ovarian Surgery,45,43,7.7,26.6,12_Q1
25423,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Fracture Repair,8,8,1.0,10.1,12_Q1
25424,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Hand/Wrist Surgery,21,13,12.0,35.4,12_Q1
25425,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Hernia Repair - Abdominal,165,101,10.0,27.4,12_Q1
25426,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Hip Replacement,110,64,17.5,28.5,12_Q1
25427,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Kidney/Bladder Stone Removal,3,11,3.6,4.3,12_Q1
25428,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Knee - ACL Repair,42,15,12.9,39.2,12_Q1
25429,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Knee Arthroscopy,172,97,7.6,26.9,12_Q1
25430,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Knee Replacement,206,90,24.1,29.5,12_Q1
25431,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Laparoscopy,22,19,8.0,15.3,12_Q1
25432,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Male Reproductive Surgery,11,20,4.1,16.8,12_Q1
25433,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Mastectomy,7,45,1.1,3.5,12_Q1
25434,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Myringotomy,10,28,3.4,5.6,12_Q1
25435,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Nasal Surgery,16,13,5.0,7.5,12_Q1
25436,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Other Eye Surgery,32,27,7.4,20.8,12_Q1
25437,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Other Joint Reconstruction,40,21,12.9,28.0,12_Q1
25438,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Other Orthopaedic Surgery,125,74,11.1,31.8,12_Q1
25439,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Other Urology Surgery,32,99,1.6,6.2,12_Q1
25440,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Prostate Surgery,31,56,3.8,11.4,12_Q1
25441,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Rectal Surgery,37,36,4.6,26.4,12_Q1
25442,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Shoulder Surgery,108,36,11.6,34.7,12_Q1
25443,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Skin Surgery,8,7,14.1,23.8,12_Q1
25444,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Skin Tumour Removal,37,52,3.5,11.5,12_Q1
25445,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Sphincterotomy,3,7,5.7,17.5,12_Q1
25446,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Spinal/Back Surgery,34,5,1.1,19.2,12_Q1
25447,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Thyroidectomy,5,13,3.0,9.6,12_Q1
25448,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Tonsillectomy/Adenoidectomy,15,32,4.7,7.8,12_Q1
25449,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Tympanoplasty,3,8,5.4,9.6,12_Q1
25450,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Uterine Surgery,158,162,5.1,31.9,12_Q1
25451,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Vaginal Repair,51,15,22.7,34.0,12_Q1
25452,2012,Q1,Vancouver Island,Nanaimo Regional General Hospital,Wound/Laceration Care,22,10,1.9,14.6,12_Q1
25453,2012,Q1,Vancouver Island,Royal Jubilee Hospital,All Other Procedures,100,115,4.1,18.8,12_Q1
25455,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Aortic Aneurysm Repair,17,19,7.4,14.8,12_Q1
25456,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Bariatric Surgery,341,19,26.1,239.0,12_Q1
25457,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Biopsy in OR,15,43,2.7,7.9,12_Q1
25458,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Bladder Surgery,45,60,3.9,11.7,12_Q1
25459,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Bowel Resection,25,59,4.3,19.8,12_Q1
25460,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Breast Reconstruction,78,22,6.1,26.6,12_Q1
25461,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Breast Reduction,72,32,15.5,47.5,12_Q1
25462,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Cataract Surgery,726,1071,6.7,15.3,12_Q1
25463,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Cholecystectomy,23,25,8.4,30.7,12_Q1
25464,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Colostomy/Ileostomy,3,13,4.7,6.8,12_Q1
25465,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Cyst/Ganglion Removal,24,12,11.0,31.7,12_Q1
25466,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Dental Surgery,7,9,4.0,10.9,12_Q1
25467,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Endarterectomy,78,43,4.4,57.5,12_Q1
25468,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Esophagectomy,5,10,3.2,20.2,12_Q1
25469,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Excision Lesion/Tumour,13,22,6.1,12.9,12_Q1
25470,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Facial Bone Reconstruction,5,9,5.1,30.7,12_Q1
25471,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Fracture Repair,9,9,7.7,21.6,12_Q1
25472,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Free Flap Graft,5,10,2.2,17.8,12_Q1
25473,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Hand/Wrist Surgery,102,42,2.8,20.8,12_Q1
25474,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Hernia Repair - Abdominal,76,44,8.1,46.3,12_Q1
25475,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Hernia Repair - Hiatal,10,13,13.0,42.4,12_Q1
25476,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Hip Replacement,164,97,24.3,38.4,12_Q1
25477,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Kidney/Bladder Stone Removal,54,55,4.7,25.5,12_Q1
25478,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Knee - ACL Repair,24,10,11.4,32.4,12_Q1
25479,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Knee - Meniscectomy,11,14,13.7,23.2,12_Q1
25480,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Knee Arthroscopy,90,46,11.9,27.1,12_Q1
25481,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Knee Replacement,252,109,24.7,36.6,12_Q1
25482,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Lens & Vitreous (non-cataract) Surgery,42,118,2.1,12.0,12_Q1
25483,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Male Reproductive Surgery,47,17,10.0,48.6,12_Q1
25484,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Mastectomy,17,33,2.0,8.5,12_Q1
25485,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Nasal Surgery,39,11,17.3,31.0,12_Q1
25486,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Nerve Surgery,14,16,3.4,14.4,12_Q1
25487,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Oral Cavity & Pharynx Surgery,3,7,2.0,4.3,12_Q1
25488,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Other Eye Surgery,204,91,9.7,46.1,12_Q1
25489,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Other Joint Reconstruction,17,7,4.6,23.7,12_Q1
25490,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Other Orthopaedic Surgery,78,42,3.5,24.6,12_Q1
25491,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Other Urology Surgery,182,253,5.9,15.9,12_Q1
25492,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Parotidectomy,21,13,11.9,15.6,12_Q1
25493,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Prostate Surgery,59,134,4.9,11.3,12_Q1
25494,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Rectal Surgery,8,6,19.5,83.9,12_Q1
25495,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Scope of Chest,17,66,1.9,4.5,12_Q1
25496,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Shoulder Surgery,103,48,18.0,41.9,12_Q1
25497,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Sinus Surgery,39,13,13.6,58.7,12_Q1
25498,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Skin Surgery,15,32,2.9,19.6,12_Q1
25499,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Skin Tumour Removal,64,76,2.3,17.1,12_Q1
25500,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Tendon Surgery,12,17,4.1,31.6,12_Q1
25501,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Thyroidectomy,26,19,7.6,27.0,12_Q1
25502,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Tonsillectomy/Adenoidectomy,16,12,15.6,35.1,12_Q1
25503,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Varicose Veins Ligation/Stripping,599,20,104.3,193.3,12_Q1
25504,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Vascular Bypass Graft - Non Cardiac,93,37,6.3,17.9,12_Q1
25505,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Vascular Surgery - Other,119,46,9.4,34.3,12_Q1
25506,2012,Q1,Vancouver Island,Royal Jubilee Hospital,Wound/Laceration Care,7,5,5.7,15.3,12_Q1
25508,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Biopsy in OR,17,14,2.9,31.2,12_Q1
25509,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Bladder Surgery,30,39,4.9,14.5,12_Q1
25510,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Bowel Resection,3,5,2.9,7.6,12_Q1
25511,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Breast Reduction,5,12,3.9,12.6,12_Q1
25512,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Cataract Surgery,61,169,13.9,22.0,12_Q1
25513,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Cholecystectomy,23,15,7.6,10.4,12_Q1
25514,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Cyst/Ganglion Removal,11,7,8.6,20.9,12_Q1
25515,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,D&C and Related Surgery,3,7,11.1,13.8,12_Q1
25516,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Dental Surgery,86,63,10.0,27.7,12_Q1
25517,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Examination Under Anaesthetic,17,7,7.0,14.9,12_Q1
25518,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Fallopian Tube/Ovarian Surgery,28,10,15.9,28.4,12_Q1
25519,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Hernia Repair - Abdominal,64,39,6.9,27.0,12_Q1
25520,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Knee - ACL Repair,32,11,28.3,38.1,12_Q1
25521,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Knee Arthroscopy,93,96,11.9,34.2,12_Q1
25522,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Other Joint Reconstruction,25,8,9.0,37.1,12_Q1
25523,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Other Orthopaedic Surgery,73,47,10.1,47.3,12_Q1
25524,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Other Urology Surgery,29,26,4.0,20.9,12_Q1
25525,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Sinus Surgery,3,5,12.4,14.4,12_Q1
25526,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Skin Tumour Removal,6,10,1.3,7.6,12_Q1
25527,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Uterine Surgery,77,38,8.7,27.1,12_Q1
25528,2012,Q1,Vancouver Island,Saanich Peninsula Hospital,Vaginal Repair,30,8,28.6,36.6,12_Q1
25529,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,All Other Procedures,8,9,7.3,12.5,12_Q1
25531,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Biopsy in OR,3,19,3.9,9.0,12_Q1
25532,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Bladder Surgery,21,38,3.4,12.3,12_Q1
25533,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Bowel Resection,9,21,2.7,4.1,12_Q1
25534,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Cataract Surgery,282,490,4.1,13.7,12_Q1
25535,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Cholecystectomy,32,23,2.7,18.4,12_Q1
25536,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,D&C and Related Surgery,38,22,5.6,11.0,12_Q1
25537,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Dental Surgery,29,9,6.4,28.9,12_Q1
25538,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Excision Lesion/Tumour,3,7,3.1,22.1,12_Q1
25539,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Fallopian Tube/Ovarian Surgery,14,23,5.0,13.1,12_Q1
25540,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Hernia Repair - Abdominal,109,33,14.3,45.3,12_Q1
25541,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Hip Replacement,58,22,16.1,20.4,12_Q1
25542,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Kidney/Bladder Stone Removal,18,18,5.1,23.5,12_Q1
25543,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Knee - ACL Repair,24,13,8.3,14.8,12_Q1
25544,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Knee Arthroscopy,70,54,6.2,24.2,12_Q1
25545,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Knee Replacement,131,35,18.4,26.6,12_Q1
25546,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Laparoscopy,15,15,10.9,15.5,12_Q1
25547,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Male Reproductive Surgery,5,10,3.3,5.5,12_Q1
25548,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Mastectomy,3,36,1.7,3.6,12_Q1
25549,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Myringotomy,3,14,2.7,5.9,12_Q1
25550,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Other Eye Surgery,16,14,2.6,13.3,12_Q1
25551,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Other Joint Reconstruction,35,6,12.1,31.0,12_Q1
25552,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Other Orthopaedic Surgery,72,31,11.4,41.0,12_Q1
25553,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Other Urology Surgery,12,28,2.9,26.1,12_Q1
25554,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Prostate Surgery,55,36,5.4,36.1,12_Q1
25555,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Shoulder Surgery,95,19,34.6,62.9,12_Q1
25556,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Sinus Surgery,7,5,21.4,51.4,12_Q1
25557,2012,Q1,Vancouver Island,St. Joseph'S General Hospital,Tonsillectomy/Adenoidectomy,29,17,14.4,23.7,12_Q1
