,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
7337,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Biopsy in OR,14,30,3.2,9.2
7338,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Bladder Surgery,34,81,3.3,8.3
7339,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Bowel Resection,6,5,1.6,4.1
7340,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Breast Biopsy,3,7,1.6,4.5
7341,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Breast Reconstruction,102,73,4.0,35.7
7342,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Breast Reduction,53,27,3.4,22.4
7343,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Cholecystectomy,62,73,4.1,15.4
7344,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Cyst/Ganglion Removal,32,36,4.6,17.4
7345,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,D&C and Related Surgery,3,6,1.3,9.7
7346,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Dental Surgery,232,69,7.3,32.6
7347,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Excision Gynecomastia,3,10,4.7,15.0
7348,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Excision Lesion/Tumour,21,20,4.6,13.5
7349,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Facial Bone Reconstruction,23,56,3.6,5.3
7350,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Fallopian Tube/Ovarian Surgery,40,64,4.8,12.4
7351,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hand/Wrist Surgery,31,26,3.6,43.1
7352,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hernia Repair - Abdominal,219,149,5.9,21.7
7353,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hip Replacement,234,206,9.6,21.7
7354,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Kidney/Bladder Stone Removal,7,20,4.1,10.3
7355,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee - ACL Repair,82,53,7.0,16.1
7356,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee - Meniscectomy,40,34,9.4,36.5
7357,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee Arthroscopy,36,26,6.1,16.1
7358,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee Replacement,251,228,5.7,17.4
7359,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Laparoscopy,11,23,2.1,10.5
7360,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Male Reproductive Surgery,45,29,4.6,19.5
7361,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Mastectomy,12,18,2.0,4.0
7362,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Nasal Surgery,161,84,8.0,32.3
7363,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Nerve Surgery,7,10,3.5,9.5
7364,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Oral Cavity & Pharynx Surgery,3,8,2.3,13.7
7365,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Ear Surgery,11,5,12.1,31.4
7366,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Eye Surgery,70,110,3.3,7.0
7367,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Joint Reconstruction,25,40,4.6,28.5
7368,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Orthopaedic Surgery,102,70,3.5,14.7
7369,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Urology Surgery,56,101,3.6,9.4
7370,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Parotidectomy,20,6,4.5,30.9
7371,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Prostate Surgery,77,94,6.2,18.3
7372,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Rectal Surgery,43,28,9.4,30.3
7373,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Shoulder Surgery,236,138,8.1,31.5
7374,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Sinus Surgery,17,5,11.0,19.7
7375,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Skin Surgery,18,19,2.0,24.6
7376,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Tendon Surgery,3,5,0.1,5.4
7377,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Tonsillectomy/Adenoidectomy,47,22,4.4,17.4
7378,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Tympanoplasty,16,6,16.9,26.2
7379,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Uterine Surgery,130,138,6.7,20.5
7380,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Varicose Veins Ligation/Stripping,515,61,12.4,41.6
7381,2009-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Wound/Laceration Care,31,22,4.1,39.8
7382,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,All Other Procedures,123,146,3.4,12.4
7384,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Aortic Aneurysm Repair,9,18,2.4,6.5
7385,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Biopsy in OR,7,16,2.4,4.1
7386,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Bladder Surgery,32,32,4.9,15.5
7387,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Bowel Resection,33,52,4.0,10.1
7388,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Breast Reconstruction,14,5,2.1,11.1
7389,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cataract Surgery,832,1025,6.7,15.1
7390,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cholecystectomy,36,20,6.6,12.9
7391,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Colostomy/Ileostomy,3,13,4.6,19.9
7392,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cranial Surgery,50,93,1.7,15.3
7393,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Dental Surgery,7,6,11.9,27.1
7394,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Endarterectomy,9,32,1.9,5.1
7395,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Examination Under Anaesthetic,3,5,2.0,4.0
7396,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Excision Lesion/Tumour,67,121,4.1,14.0
7397,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Fallopian Tube/Ovarian Surgery,8,25,5.0,13.4
7398,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Fracture Repair,14,21,7.1,11.6
7399,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hand/Wrist Surgery,13,10,4.3,14.7
7400,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hernia Repair - Abdominal,64,41,6.4,20.4
7401,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hip Replacement,120,72,15.3,27.1
7402,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Kidney/Bladder Stone Removal,27,59,2.3,6.5
7403,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Knee Arthroscopy,5,6,12.5,23.1
7404,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Knee Replacement,207,78,15.0,29.0
7405,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Laparoscopy,3,9,2.1,22.2
7406,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Laparotomy,9,26,2.1,5.5
7407,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Lens & Vitreous (non-cataract) Surgery,26,182,1.0,3.0
7408,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Lung Surgery,29,94,2.2,4.3
7409,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Mastectomy,8,14,2.0,3.8
7410,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Nasal Surgery,47,25,14.6,32.1
7411,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Nerve Surgery,15,22,3.4,7.3
7412,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Oral Cavity & Pharynx Surgery,6,7,2.0,3.5
7413,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Eye Surgery,376,294,4.3,27.1
7414,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Orthopaedic Surgery,75,82,5.0,17.5
7415,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Urology Surgery,55,66,3.0,11.0
7416,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Parotidectomy,3,9,3.4,13.1
7417,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Prostate Surgery,77,71,6.9,26.0
7418,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Scope of Chest,13,16,1.2,3.4
7419,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Shoulder Surgery,20,7,15.0,45.3
7420,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Skin Surgery,9,6,13.6,42.6
7421,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Skin Tumour Removal,3,6,3.6,38.2
7422,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Spinal/Back Surgery,79,81,2.7,12.0
7423,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Thyroidectomy,79,36,6.9,22.1
7424,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Tonsillectomy/Adenoidectomy,3,10,10.3,23.1
7425,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Uterine Surgery,73,122,2.7,9.0
7426,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vaginal Repair,7,19,2.4,5.1
7427,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Varicose Veins Ligation/Stripping,10,19,4.4,35.2
7428,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vascular Bypass Graft - Non Cardiac,17,40,3.0,12.5
7429,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vascular Surgery - Other,34,46,3.9,11.7
7430,2009-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Wound/Laceration Care,11,5,0.3,2.9
9123,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,All Other Procedures,14,43,4.3,12.5
9125,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Biopsy in OR,12,31,1.0,5.1
9126,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Bladder Surgery,86,96,3.8,15.4
9127,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Bowel Resection,10,28,2.9,5.5
9128,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Breast Reconstruction,15,6,10.3,50.1
9129,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Breast Reduction,75,19,10.7,69.6
9130,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cataract Surgery,539,785,5.7,10.1
9131,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cholecystectomy,54,53,3.9,16.4
9132,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cranial Surgery,5,19,0.9,1.4
9133,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cyst/Ganglion Removal,29,13,2.7,8.3
9134,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,D&C and Related Surgery,28,82,3.4,8.9
9135,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Excision Lesion/Tumour,10,6,4.9,14.8
9136,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Fallopian Tube/Ovarian Surgery,21,11,5.3,17.0
9137,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Foot/Ankle Surgery,19,7,8.3,25.9
9138,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Fracture Repair,3,22,1.0,3.0
9139,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Hernia Repair - Abdominal,186,111,6.7,26.3
9140,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Hip Replacement,81,62,8.6,18.8
9141,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee - ACL Repair,26,18,6.0,15.2
9142,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee - Meniscectomy,96,82,6.0,13.3
9143,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee Replacement,151,105,10.3,22.1
9144,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Laparoscopy,41,38,8.6,24.8
9145,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Male Reproductive Surgery,17,14,1.4,11.7
9146,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Mastectomy,20,99,1.7,4.7
9147,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Mastoidectomy,8,10,2.5,12.8
9148,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Myringotomy,8,18,2.6,8.6
9149,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Nasal Surgery,28,27,7.9,16.1
9150,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Nerve Surgery,8,7,2.0,23.7
9151,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Other Orthopaedic Surgery,59,73,4.7,13.9
9152,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Other Urology Surgery,41,51,2.4,12.1
9153,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Prostate Surgery,32,28,5.1,9.7
9154,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Rectal Surgery,35,15,5.9,23.5
9155,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Shoulder Surgery,93,35,24.0,35.0
9156,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Skin Surgery,8,13,1.1,5.0
9157,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Skin Tumour Removal,14,25,2.9,13.1
9158,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Spinal/Back Surgery,155,140,3.4,13.1
9159,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Thyroidectomy,3,11,4.0,9.1
9160,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Tonsillectomy/Adenoidectomy,23,42,3.6,9.1
9161,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Tympanoplasty,25,16,2.6,8.4
9162,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Uterine Surgery,89,113,6.0,16.9
9163,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Vaginal Repair,18,6,8.1,28.2
9164,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Varicose Veins Ligation/Stripping,44,19,16.4,42.6
9165,2010-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Vascular Surgery - Other,3,14,1.1,6.7
9166,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,All Other Procedures,15,25,2.4,7.2
9168,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Biopsy in OR,29,83,4.1,7.0
9169,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Bladder Surgery,6,46,5.8,10.6
9170,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Bowel Resection,3,17,2.4,4.5
9171,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Breast Biopsy,52,128,4.3,8.6
9172,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Breast Reconstruction,41,24,4.6,27.2
9173,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Breast Reduction,114,37,19.0,55.0
9174,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Cataract Surgery,800,1530,3.3,12.4
9175,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Cholecystectomy,37,44,7.5,15.9
9176,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Cyst/Ganglion Removal,19,19,4.3,19.1
9177,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Excision Lesion/Tumour,6,14,4.1,29.5
9178,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Facial Bone Reconstruction,3,15,2.9,3.2
9179,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Foot/Ankle Surgery,19,6,2.3,10.4
9180,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Fracture Repair,3,10,2.1,3.7
9181,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Hernia Repair - Abdominal,73,116,7.9,19.0
9182,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Lens & Vitreous (non-cataract) Surgery,40,56,1.1,3.1
9183,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Male Reproductive Surgery,18,21,5.1,7.6
9184,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Mastectomy,38,107,3.7,8.0
9185,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Nasal Surgery,84,71,5.7,12.9
9186,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Nerve Surgery,15,10,2.0,3.0
9187,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Other Eye Surgery,182,159,2.6,22.1
9188,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Other Joint Reconstruction,16,10,2.4,18.7
9189,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Other Orthopaedic Surgery,17,12,2.4,11.4
9190,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Other Urology Surgery,29,70,2.1,6.0
9191,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Prostate Surgery,15,37,5.0,8.8
9192,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Rectal Surgery,46,35,5.4,38.3
9193,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Sinus Surgery,22,14,10.0,16.0
9194,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Skin Surgery,16,19,2.4,11.8
9195,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Skin Tumour Removal,9,15,8.9,18.1
9196,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Thyroidectomy,3,14,3.3,3.8
9197,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Tonsillectomy/Adenoidectomy,31,14,5.3,7.6
9198,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Tympanoplasty,19,21,5.9,11.4
9199,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Varicose Veins Ligation/Stripping,20,10,20.7,28.5
9200,2010-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Vascular Surgery - Other,3,6,2.0,4.0
9202,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Bladder Surgery,3,6,9.9,13.4
9203,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Bowel Resection,3,10,2.3,4.4
9204,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Cataract Surgery,38,77,6.7,9.3
9205,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Cholecystectomy,8,21,3.7,7.1
9206,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Cyst/Ganglion Removal,3,7,4.1,5.9
9207,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,D&C and Related Surgery,11,14,4.1,6.1
9208,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Dental Surgery,9,13,3.3,3.9
9209,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Examination Under Anaesthetic,10,13,5.1,7.6
9210,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Hernia Repair - Abdominal,20,22,5.4,9.9
9211,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Laparoscopy,3,7,3.1,6.1
9212,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Mastectomy,6,9,2.6,6.6
9213,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Uterine Surgery,7,17,4.0,7.6
9214,2010-01-01,Q1,Vancouver Coastal,Powell River General Hospital,Vascular Surgery - Other,3,5,1.1,1.6
9215,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,All Other Procedures,8,16,3.8,11.8
9217,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Biopsy in OR,3,10,2.4,9.3
9218,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Bladder Surgery,19,38,4.1,25.8
9219,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Bowel Resection,11,10,2.6,9.4
9220,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Breast Biopsy,3,12,3.5,6.3
9221,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Breast Reduction,88,25,12.6,41.2
9222,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Cataract Surgery,153,386,7.9,13.9
9223,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Cholecystectomy,93,33,30.0,44.5
9224,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Cyst/Ganglion Removal,25,40,9.1,41.4
9225,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,D&C and Related Surgery,17,8,6.9,20.6
9226,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Fallopian Tube/Ovarian Surgery,27,28,5.6,18.6
9227,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Foot/Ankle Surgery,39,14,19.3,37.6
9228,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Fracture Repair,17,14,0.7,4.7
9229,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Hand/Wrist Surgery,3,7,7.0,18.8
9230,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Hernia Repair - Abdominal,185,89,25.0,40.3
9231,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Hip Replacement,36,47,13.1,23.6
9232,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Knee - ACL Repair,18,7,13.4,35.2
9233,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Knee Arthroscopy,229,83,12.1,41.2
9234,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Knee Replacement,135,115,14.7,26.2
9235,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Laparoscopy,10,19,3.3,15.4
9236,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Male Reproductive Surgery,30,23,4.1,20.9
9237,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Mastectomy,9,30,2.3,3.5
9238,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Mastoidectomy,6,6,19.3,49.4
9239,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Myringotomy,11,13,12.6,22.2
9240,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Nasal Surgery,59,41,8.4,16.9
9241,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Other Eye Surgery,17,15,4.1,17.5
9242,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Other Joint Reconstruction,46,15,32.9,54.3
9243,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Other Orthopaedic Surgery,32,18,7.9,21.6
9244,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Other Urology Surgery,49,71,2.1,10.9
9245,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Prostate Surgery,58,79,4.3,14.1
9246,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Rectal Surgery,95,28,29.1,43.8
9247,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Sinus Surgery,9,9,8.4,13.4
9248,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Skin Surgery,20,13,4.9,30.1
9249,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Skin Tumour Removal,18,37,3.7,15.2
9250,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Tonsillectomy/Adenoidectomy,24,17,10.0,17.5
9251,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Tympanoplasty,34,16,33.9,62.9
9252,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Uterine Surgery,70,115,5.1,16.4
9253,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Vascular Bypass Graft - Non Cardiac,6,7,5.3,19.8
9254,2010-01-01,Q1,Vancouver Coastal,Richmond Hospital,Vascular Surgery - Other,3,8,1.2,5.6
9256,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Cataract Surgery,8,78,2.0,2.9
9257,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Cholecystectomy,3,5,4.1,7.1
9258,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,D&C and Related Surgery,7,8,1.6,4.7
9259,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Dental Surgery,15,17,3.9,11.3
9260,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Hand/Wrist Surgery,3,5,4.0,4.6
9261,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Hernia Repair - Abdominal,12,11,4.1,7.1
9262,2010-01-01,Q1,Vancouver Coastal,Sechelt Hospital,Uterine Surgery,5,7,2.7,7.6
9264,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Cholecystectomy,8,10,2.5,8.1
9265,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Dental Surgery,18,22,4.6,9.3
9266,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Hernia Repair - Abdominal,20,20,2.9,8.7
9267,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Knee - ACL Repair,29,33,4.1,10.1
9268,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Knee - Meniscectomy,37,49,4.9,11.3
9269,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Shoulder Surgery,106,8,27.9,80.8
9270,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Skin Tumour Removal,8,6,2.6,5.9
9271,2010-01-01,Q1,Vancouver Coastal,Squamish General Hospital,Uterine Surgery,7,7,5.0,7.6
9272,2010-01-01,Q1,Vancouver Coastal,St. Paul'S Hospital,All Other Procedures,51,61,2.9,15.0
9274,2010-01-01,Q1,Vancouver Coastal,St. Paul'S Hospital,Aortic Aneurysm Repair,3,9,9.1,14.5
9275,2010-01-01,Q1,Vancouver Coastal,St. Paul'S Hospital,Biopsy in OR,15,10,2.6,9.1
